bench,input_size,scale,mode,mantissa,float_type,job_file_base,stats_job_file_base,var_min,var_max,var_isnan,var_isinf,MathOp,IntegerOp,Integer32Op,Integer64Op,FloatingPointOp,FloatSingleOp,FloatDoubleOp,FloatMulDivOp,FloatMulDivSingleOp,FloatMulDivDoubleOp,smul.fix.i32,sdiv.fix.i32,add,sub,CastOp,Shift,fdiv,fmul,fadd,fsub,dyn_fdiv,dyn_fmul,dyn_fadd,dyn_fsub,kernel_dyn_fdiv,kernel_dyn_fmul,kernel_dyn_fadd,kernel_dyn_fsub,err_predicted_perc_order,err_predicted_perc_order_adjusted,float_op_count,kernel_float_op_count,compile_time,e_perc_order,e_abs_order,output_size,rel_err,max_rel,abs_err,max_abs,bench_scale,float_op_count_default,kernel_float_op_count_default
3mm,standard,512,fixed,11,float19,./build/bin/fixed/3mm/11/3mm-standard-512-fixed-11,./build/stats/3mm/512/3mm-standard-512,0.0,3730322432.0,0,0,28,24,24,0,4,4,0,3,3,0,2,0,11,0,2,13,2,1,1,0,420,3036,2400,0,0,2400,2400,0,3.0,-3.0,5856,4800,1367.393310546875,-2.0,7.0,72,0.0028688853198093373,0.0037674484719261918,7148954.267496084,10811014.294186115,3mm-512,5220,4800
3mm,standard,512,fixed,8,bfloat16,./build/bin/fixed/3mm/8/3mm-standard-512-fixed-8,./build/stats/3mm/512/3mm-standard-512,0.0,3730322432.0,0,0,28,24,24,0,4,4,0,3,3,0,2,0,11,0,2,13,2,1,1,0,420,3036,2400,0,0,2400,2400,0,6.0,0.0,5856,4800,1396.001708984375,-1.0,8.0,72,0.01952380881995643,0.027219078590785723,48997331.156384975,80017030.29418612,3mm-512,5220,4800
3mm,standard,512,float,24,float32,./build/bin/float/3mm/24/3mm-standard-512-float-24,./build/stats/3mm/512/3mm-standard-512,0.0,3730322432.0,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,-10.0,-16.0,5856,4800,,-7.0,3.0,72,7.528882184513429e-08,1.8482353683029195e-07,177.45850488377943,474.1620626449585,3mm-512,5220,4800
3mm,standard,512,float,16,float24,./build/bin/float/3mm/16/3mm-standard-512-float-16,./build/stats/3mm/512/3mm-standard-512,0.0,3730322432.0,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,-2.0,-8.0,5856,4800,,-3.0,6.0,72,0.0002008551760555816,0.00024631939612939843,517757.8230516397,799574.1525330544,3mm-512,5220,4800
3mm,standard,512,float,11,float19,./build/bin/float/3mm/11/3mm-standard-512-float-11,./build/stats/3mm/512/3mm-standard-512,0.0,3730322432.0,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,3.0,-3.0,5856,4800,,-2.0,8.0,72,0.006592675221155879,0.007541955628594582,16841000.489718303,24654678.152533054,3mm-512,5220,4800
3mm,standard,512,float,8,bfloat16,./build/bin/float/3mm/8/3mm-standard-512-float-8,./build/stats/3mm/512/3mm-standard-512,0.0,3730322432.0,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,6.0,0.0,5856,4800,,-1.0,9.0,72,0.0556945520187737,0.0698182413087934,134543656.48971832,197457542.29418612,3mm-512,5220,4800
3mm,standard,256,fixed,24,float32,./build/bin/fixed/3mm/24/3mm-standard-256-fixed-24,./build/stats/3mm/256/3mm-standard-256,0.0,233145152.0,0,0,33,33,33,0,0,0,0,0,0,0,3,0,12,0,0,21,0,0,0,0,420,3036,2400,0,0,2400,2400,0,-10.0,-16.0,5856,4800,1367.23828125,-3.0,5.0,72,0.00015650334722583606,0.0002778667225350162,23983.197274060818,32879.79519996047,3mm-256,5220,4800
3mm,standard,256,fixed,16,float24,./build/bin/fixed/3mm/16/3mm-standard-256-fixed-16,./build/stats/3mm/256/3mm-standard-256,0.0,233145152.0,0,0,33,33,33,0,0,0,0,0,0,0,3,0,12,0,0,21,0,0,0,0,420,3036,2400,0,0,2400,2400,0,-2.0,-8.0,5856,4800,1404.2275390625,-3.0,5.0,72,0.00016705054655726345,0.00030497457535420304,25618.53060739415,34943.79519996047,3mm-256,5220,4800
3mm,standard,256,fixed,11,float19,./build/bin/fixed/3mm/11/3mm-standard-256-fixed-11,./build/stats/3mm/256/3mm-standard-256,0.0,233145152.0,0,0,33,33,33,0,0,0,0,0,0,0,3,0,12,0,0,21,0,0,0,0,420,3036,2400,0,0,2400,2400,0,3.0,-3.0,5856,4800,1368.08544921875,-3.0,5.0,72,0.0005163092054059682,0.0009620897959180462,81810.53060739415,154476.21631994843,3mm-256,5220,4800
3mm,standard,256,fixed,8,bfloat16,./build/bin/fixed/3mm/8/3mm-standard-256-fixed-8,./build/stats/3mm/256/3mm-standard-256,0.0,233145152.0,0,0,33,33,33,0,0,0,0,0,0,0,3,0,12,0,0,21,0,0,0,0,420,3036,2400,0,0,2400,2400,0,6.0,0.0,5856,4800,1371.17724609375,-2.0,6.0,72,0.0031700204878991854,0.00700700239808133,495506.5306073942,1021285.0619733036,3mm-256,5220,4800
3mm,standard,256,float,24,float32,./build/bin/float/3mm/24/3mm-standard-256-float-24,./build/stats/3mm/256/3mm-standard-256,0.0,233145152.0,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,-10.0,-16.0,5856,4800,,-7.0,2.0,72,7.528882184513429e-08,1.8482353683029195e-07,11.091156555236214,29.635128915309906,3mm-256,5220,4800
3mm,standard,256,float,16,float24,./build/bin/float/3mm/16/3mm-standard-256-float-16,./build/stats/3mm/256/3mm-standard-256,0.0,233145152.0,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,-2.0,-8.0,5856,4800,,-3.0,5.0,72,0.0002008551760555816,0.00024631939612939843,32359.863940727482,49973.3845333159,3mm-256,5220,4800
3mm,standard,256,float,11,float19,./build/bin/float/3mm/11/3mm-standard-256-float-11,./build/stats/3mm/256/3mm-standard-256,0.0,233145152.0,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,3.0,-3.0,5856,4800,,-2.0,7.0,72,0.006592675221155879,0.007541955628594582,1052562.530607394,1540917.384533316,3mm-256,5220,4800
3mm,standard,256,float,8,bfloat16,./build/bin/float/3mm/8/3mm-standard-256-float-8,./build/stats/3mm/256/3mm-standard-256,0.0,233145152.0,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,6.0,0.0,5856,4800,,-1.0,7.0,72,0.0556945520187737,0.0698182413087934,8408978.530607395,12341096.393386632,3mm-256,5220,4800
3mm,standard,128,fixed,24,float32,./build/bin/fixed/3mm/24/3mm-standard-128-fixed-24,./build/stats/3mm/128/3mm-standard-128,0.0,14571572.0,0,0,33,33,33,0,0,0,0,0,0,0,3,0,12,0,0,21,0,0,0,0,420,3036,2400,0,0,2400,2400,0,-10.0,-16.0,5856,4800,1379.178466796875,-4.0,3.0,72,3.63097749843753e-05,6.236401495821862e-05,345.31788518435656,489.52458666451275,3mm-128,5220,4800
3mm,standard,128,fixed,16,float24,./build/bin/fixed/3mm/16/3mm-standard-128-fixed-16,./build/stats/3mm/128/3mm-standard-128,0.0,14571572.0,0,0,33,33,33,0,0,0,0,0,0,0,3,0,12,0,0,21,0,0,0,0,420,3036,2400,0,0,2400,2400,0,-2.0,-8.0,5856,4800,1360.2529296875,-4.0,3.0,72,4.627056250948913e-05,9.195596253355629e-05,434.93594073991216,647.9871999975294,3mm-128,5220,4800
3mm,standard,128,fixed,11,float19,./build/bin/fixed/3mm/11/3mm-standard-128-fixed-11,./build/stats/3mm/128/3mm-standard-128,0.0,14571572.0,0,0,33,33,33,0,0,0,0,0,0,0,3,0,12,0,0,21,0,0,0,0,420,3036,2400,0,0,2400,2400,0,3.0,-3.0,5856,4800,1385.5966796875,-3.0,4.0,72,0.00038773598209115607,0.0008690950744556839,3833.158162962134,8287.24565333128,3mm-128,5220,4800
3mm,standard,128,fixed,8,bfloat16,./build/bin/fixed/3mm/8/3mm-standard-128-fixed-8,./build/stats/3mm/128/3mm-standard-128,0.0,14571572.0,0,0,33,33,33,0,0,0,0,0,0,0,3,0,12,0,0,21,0,0,0,0,420,3036,2400,0,0,2400,2400,0,6.0,0.0,5856,4800,1371.75537109375,-2.0,5.0,72,0.003115334234356259,0.00700700239808133,30741.602607406578,63830.31637333147,3mm-128,5220,4800
3mm,standard,128,float,24,float32,./build/bin/float/3mm/24/3mm-standard-128-float-24,./build/stats/3mm/128/3mm-standard-128,0.0,14571572.0,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,-10.0,-16.0,5856,4800,,-7.0,-0.0,72,7.528882184513429e-08,1.8482353683029195e-07,0.6931972847022634,1.8521955572068691,3mm-128,5220,4800
3mm,standard,128,float,16,float24,./build/bin/float/3mm/16/3mm-standard-128-float-16,./build/stats/3mm/128/3mm-standard-128,0.0,14571572.0,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,-2.0,-8.0,5856,4800,,-3.0,4.0,72,0.0002008551760555816,0.00024631939612939843,2022.4914962954676,3123.3365333322436,3mm-128,5220,4800
3mm,standard,128,float,11,float19,./build/bin/float/3mm/11/3mm-standard-128-float-11,./build/stats/3mm/128/3mm-standard-128,0.0,14571572.0,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,3.0,-3.0,5856,4800,,-2.0,5.0,72,0.006592675221155879,0.007541955628594582,65785.15816296212,96307.33653333224,3mm-128,5220,4800
3mm,standard,128,float,8,bfloat16,./build/bin/float/3mm/8/3mm-standard-128-float-8,./build/stats/3mm/128/3mm-standard-128,0.0,14571572.0,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,6.0,0.0,5856,4800,,-1.0,6.0,72,0.0556945520187737,0.0698182413087934,525561.1581629622,771318.5245866645,3mm-128,5220,4800
3mm,standard,64,fixed,24,float32,./build/bin/fixed/3mm/24/3mm-standard-64-fixed-24,./build/stats/3mm/64/3mm-standard-64,0.0,910723.25,0,0,33,33,33,0,0,0,0,0,0,0,3,0,12,0,0,21,0,0,0,0,420,3036,2400,0,0,2400,2400,0,-10.0,-16.0,5856,4800,1406.070556640625,-5.0,1.0,72,7.103413946296613e-06,7.819592296570945e-06,4.3903105323556195,6.083533333265223,3mm-64,5220,4800
3mm,standard,64,fixed,16,float24,./build/bin/fixed/3mm/16/3mm-standard-64-fixed-16,./build/stats/3mm/64/3mm-standard-64,0.0,910723.25,0,0,33,33,33,0,0,0,0,0,0,0,3,0,12,0,0,21,0,0,0,0,420,3036,2400,0,0,2400,2400,0,-2.0,-8.0,5856,4800,1365.02783203125,-4.0,2.0,72,1.7535876875825722e-05,3.437736192260064e-05,10.850162962911176,21.150720000034198,3mm-64,5220,4800
3mm,standard,64,fixed,11,float19,./build/bin/fixed/3mm/11/3mm-standard-64-fixed-11,./build/stats/3mm/64/3mm-standard-64,0.0,910723.25,0,0,33,33,33,0,0,0,0,0,0,0,3,0,12,0,0,21,0,0,0,0,420,3036,2400,0,0,2400,2400,0,3.0,-3.0,5856,4800,1361.4912109375,-3.0,3.0,72,0.00035846006453031155,0.0008655284062341588,227.12794074068896,509.46958222216927,3mm-64,5220,4800
3mm,standard,64,fixed,8,bfloat16,./build/bin/fixed/3mm/8/3mm-standard-64-fixed-8,./build/stats/3mm/64/3mm-standard-64,0.0,910723.25,0,0,33,33,33,0,0,0,0,0,0,0,3,0,12,0,0,21,0,0,0,0,420,3036,2400,0,0,2400,2400,0,6.0,0.0,5856,4800,1389.337646484375,-2.0,4.0,72,0.003115334234356259,0.00700700239808133,1921.350162962911,3989.394773333217,3mm-64,5220,4800
3mm,standard,64,float,24,float32,./build/bin/float/3mm/24/3mm-standard-64-float-24,./build/stats/3mm/64/3mm-standard-64,0.0,910723.25,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,-10.0,-16.0,5856,4800,,-7.0,-1.0,72,7.528882184513429e-08,1.8482353683029195e-07,0.04332483029389146,0.11576222232542932,3mm-64,5220,4800
3mm,standard,64,float,16,float24,./build/bin/float/3mm/16/3mm-standard-64-float-16,./build/stats/3mm/64/3mm-standard-64,0.0,910723.25,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,-2.0,-8.0,5856,4800,,-3.0,3.0,72,0.0002008551760555816,0.00024631939612939843,126.40571851846673,195.20853333326522,3mm-64,5220,4800
3mm,standard,64,float,11,float19,./build/bin/float/3mm/11/3mm-standard-64-float-11,./build/stats/3mm/64/3mm-standard-64,0.0,910723.25,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,3.0,-3.0,5856,4800,,-2.0,4.0,72,0.006592675221155879,0.007541955628594582,4111.572385185133,6019.208533333265,3mm-64,5220,4800
3mm,standard,64,float,8,bfloat16,./build/bin/float/3mm/8/3mm-standard-64-float-8,./build/stats/3mm/64/3mm-standard-64,0.0,910723.25,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,6.0,0.0,5856,4800,,-1.0,5.0,72,0.0556945520187737,0.0698182413087934,32847.572385185136,48207.40778666653,3mm-64,5220,4800
3mm,standard,32,fixed,24,float32,./build/bin/fixed/3mm/24/3mm-standard-32-fixed-24,./build/stats/3mm/32/3mm-standard-32,0.0,56920.203125,0,0,33,33,33,0,0,0,0,0,0,0,3,0,12,0,0,21,0,0,0,0,420,3036,2400,0,0,2400,2400,0,-10.0,-16.0,5856,4800,1377.82958984375,-5.0,-1.0,72,2.332688916356256e-06,3.18537311372717e-06,0.08812867476528179,0.12885624999034917,3mm-32,5220,4800
3mm,standard,32,fixed,16,float24,./build/bin/fixed/3mm/16/3mm-standard-32-fixed-16,./build/stats/3mm/32/3mm-standard-32,0.0,56920.203125,0,0,33,33,33,0,0,0,0,0,0,0,3,0,12,0,0,21,0,0,0,0,420,3036,2400,0,0,2400,2400,0,-2.0,-8.0,5856,4800,1365.47412109375,-4.0,-0.0,72,1.3417131654555256e-05,3.111016470783101e-05,0.5114685185152817,1.0381155555587611,3mm-32,5220,4800
3mm,standard,32,fixed,11,float19,./build/bin/fixed/3mm/11/3mm-standard-32-fixed-11,./build/stats/3mm/32/3mm-standard-32,0.0,56920.203125,0,0,33,33,33,0,0,0,0,0,0,0,3,0,12,0,0,21,0,0,0,0,420,3036,2400,0,0,2400,2400,0,3.0,-3.0,5856,4800,1368.383544921875,-3.0,2.0,72,0.00035846006453031155,0.0008655284062341588,14.19549629629306,31.84184888888558,3mm-32,5220,4800
3mm,standard,32,fixed,8,bfloat16,./build/bin/fixed/3mm/8/3mm-standard-32-fixed-8,./build/stats/3mm/32/3mm-standard-32,0.0,56920.203125,0,0,33,33,33,0,0,0,0,0,0,0,3,0,12,0,0,21,0,0,0,0,420,3036,2400,0,0,2400,2400,0,6.0,0.0,5856,4800,1376.815185546875,-2.0,3.0,72,0.003115334234356259,0.00700700239808133,120.08438518518194,249.33717333332606,3mm-32,5220,4800
3mm,standard,32,float,24,float32,./build/bin/float/3mm/24/3mm-standard-32-float-24,./build/stats/3mm/32/3mm-standard-32,0.0,56920.203125,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,-10.0,-16.0,5856,4800,,-7.0,-2.0,72,7.528882184513429e-08,1.8482353683029195e-07,0.0027078018933682163,0.0072351388953393325,3mm-32,5220,4800
3mm,standard,32,float,16,float24,./build/bin/float/3mm/16/3mm-standard-32-float-16,./build/stats/3mm/32/3mm-standard-32,0.0,56920.203125,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,-2.0,-8.0,5856,4800,,-3.0,1.0,72,0.0002008551760555816,0.00024631939612939843,7.9003574074041705,12.200533333329076,3mm-32,5220,4800
3mm,standard,32,float,11,float19,./build/bin/float/3mm/11/3mm-standard-32-float-11,./build/stats/3mm/32/3mm-standard-32,0.0,56920.203125,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,3.0,-3.0,5856,4800,,-2.0,3.0,72,0.006592675221155879,0.007541955628594582,256.9732740740708,376.2005333333291,3mm-32,5220,4800
3mm,standard,32,float,8,bfloat16,./build/bin/float/3mm/8/3mm-standard-32-float-8,./build/stats/3mm/32/3mm-standard-32,0.0,56920.203125,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,6.0,0.0,5856,4800,,-1.0,4.0,72,0.0556945520187737,0.0698182413087934,2052.973274074071,3012.9629866666583,3mm-32,5220,4800
3mm,standard,16,fixed,24,float32,./build/bin/fixed/3mm/24/3mm-standard-16-fixed-24,./build/stats/3mm/16/3mm-standard-16,0.0,3557.512695,0,0,32,32,32,0,0,0,0,0,0,0,3,0,12,0,0,20,0,0,0,0,420,3036,2400,0,0,2400,2400,0,-10.0,-16.0,5856,4800,1361.533447265625,-6.0,-2.0,72,5.501578665916013e-07,6.900421135404499e-07,0.0013195045751738614,0.002035286458067276,3mm-16,5220,4800
3mm,standard,16,fixed,16,float24,./build/bin/fixed/3mm/16/3mm-standard-16-fixed-16,./build/stats/3mm/16/3mm-standard-16,0.0,3557.512695,0,0,32,32,32,0,0,0,0,0,0,0,3,0,12,0,0,20,0,0,0,0,420,3036,2400,0,0,2400,2400,0,-2.0,-8.0,5856,4800,1364.939453125,-4.0,-1.0,72,1.2696629646171297e-05,2.860167667097505e-05,0.03088171296276067,0.06303333333289629,3mm-16,5220,4800
3mm,standard,16,fixed,11,float19,./build/bin/fixed/3mm/11/3mm-standard-16-fixed-11,./build/stats/3mm/16/3mm-standard-16,0.0,3557.512695,0,0,32,32,32,0,0,0,0,0,0,0,3,0,12,0,0,20,0,0,0,0,420,3036,2400,0,0,2400,2400,0,3.0,-3.0,5856,4800,1369.973388671875,-3.0,-0.0,72,0.00035846006453031155,0.0008655284062341588,0.8872185185183162,1.9901155555553487,3mm-16,5220,4800
3mm,standard,16,fixed,8,bfloat16,./build/bin/fixed/3mm/8/3mm-standard-16-fixed-8,./build/stats/3mm/16/3mm-standard-16,0.0,3557.512695,0,0,32,32,32,0,0,0,0,0,0,0,3,0,12,0,0,20,0,0,0,0,420,3036,2400,0,0,2400,2400,0,6.0,0.0,5856,4800,1370.5693359375,-2.0,1.0,72,0.003115334234356259,0.00700700239808133,7.5052740740738715,15.583573333332879,3mm-16,5220,4800
3mm,standard,16,float,24,float32,./build/bin/float/3mm/24/3mm-standard-16-float-24,./build/stats/3mm/16/3mm-standard-16,0.0,3557.512695,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,-10.0,-16.0,5856,4800,,-7.0,-3.0,72,7.528882184513429e-08,1.8482353683029195e-07,0.00016923761833551352,0.0004521961809587083,3mm-16,5220,4800
3mm,standard,16,float,16,float24,./build/bin/float/3mm/16/3mm-standard-16-float-16,./build/stats/3mm/16/3mm-standard-16,0.0,3557.512695,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,-2.0,-8.0,5856,4800,,-3.0,-0.0,72,0.0002008551760555816,0.00024631939612939843,0.49377233796276065,0.7625333333330673,3mm-16,5220,4800
3mm,standard,16,float,11,float19,./build/bin/float/3mm/11/3mm-standard-16-float-11,./build/stats/3mm/16/3mm-standard-16,0.0,3557.512695,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,3.0,-3.0,5856,4800,,-2.0,2.0,72,0.006592675221155879,0.007541955628594582,16.060829629629424,23.512533333333067,3mm-16,5220,4800
3mm,standard,16,float,8,bfloat16,./build/bin/float/3mm/8/3mm-standard-16-float-8,./build/stats/3mm/16/3mm-standard-16,0.0,3557.512695,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,6.0,0.0,5856,4800,,-1.0,3.0,72,0.0556945520187737,0.0698182413087934,128.31082962962944,188.31018666666614,3mm-16,5220,4800
3mm,standard,8,fixed,24,float32,./build/bin/fixed/3mm/24/3mm-standard-8-fixed-24,./build/stats/3mm/8/3mm-standard-8,0.0,222.344543,0,0,32,32,32,0,0,0,0,0,0,0,3,0,12,0,0,20,0,0,0,0,420,3036,2400,0,0,2400,2400,0,-10.0,-16.0,5856,4800,1370.72998046875,-6.0,-4.0,72,5.251355492922763e-07,6.253638117277534e-07,7.92901215603455e-05,0.00011481608069630056,3mm-8,5220,4800
3mm,standard,8,fixed,16,float24,./build/bin/fixed/3mm/16/3mm-standard-8-fixed-16,./build/stats/3mm/8/3mm-standard-8,0.0,222.344543,0,0,32,32,32,0,0,0,0,0,0,0,3,0,12,0,0,20,0,0,0,0,420,3036,2400,0,0,2400,2400,0,-2.0,-8.0,5856,4800,1360.89306640625,-4.0,-2.0,72,1.2696629646171297e-05,2.860167667097505e-05,0.0019301070601725418,0.003939583333306018,3mm-8,5220,4800
3mm,standard,8,fixed,11,float19,./build/bin/fixed/3mm/11/3mm-standard-8-fixed-11,./build/stats/3mm/8/3mm-standard-8,0.0,222.344543,0,0,32,32,32,0,0,0,0,0,0,0,3,0,12,0,0,20,0,0,0,0,420,3036,2400,0,0,2400,2400,0,3.0,-3.0,5856,4800,1362.677978515625,-3.0,-1.0,72,0.00035846006453031155,0.0008655284062341588,0.055451157407394765,0.1243822222222093,3mm-8,5220,4800
3mm,standard,8,fixed,8,bfloat16,./build/bin/fixed/3mm/8/3mm-standard-8-fixed-8,./build/stats/3mm/8/3mm-standard-8,0.0,222.344543,0,0,32,32,32,0,0,0,0,0,0,0,3,0,12,0,0,20,0,0,0,0,420,3036,2400,0,0,2400,2400,0,6.0,0.0,5856,4800,1371.69091796875,-2.0,-0.0,72,0.003115334234356259,0.00700700239808133,0.46907962962961697,0.9739733333333049,3mm-8,5220,4800
3mm,standard,8,float,24,float32,./build/bin/float/3mm/24/3mm-standard-8-float-24,./build/stats/3mm/8/3mm-standard-8,0.0,222.344543,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,-10.0,-16.0,5856,4800,,-7.0,-4.0,72,7.528882184513429e-08,1.8482353683029195e-07,1.0577351145969595e-05,2.8262261309919268e-05,3mm-8,5220,4800
3mm,standard,8,float,16,float24,./build/bin/float/3mm/16/3mm-standard-8-float-16,./build/stats/3mm/8/3mm-standard-8,0.0,222.344543,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,-2.0,-8.0,5856,4800,,-3.0,-1.0,72,0.0002008551760555816,0.00024631939612939843,0.03086077112267254,0.047658333333316705,3mm-8,5220,4800
3mm,standard,8,float,11,float19,./build/bin/float/3mm/11/3mm-standard-8-float-11,./build/stats/3mm/8/3mm-standard-8,0.0,222.344543,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,3.0,-3.0,5856,4800,,-2.0,1.0,72,0.006592675221155879,0.007541955628594582,1.003801851851839,1.4695333333333167,3mm-8,5220,4800
3mm,standard,8,float,8,bfloat16,./build/bin/float/3mm/8/3mm-standard-8-float-8,./build/stats/3mm/8/3mm-standard-8,0.0,222.344543,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,6.0,0.0,5856,4800,,-1.0,1.0,72,0.0556945520187737,0.0698182413087934,8.01942685185184,11.769386666666634,3mm-8,5220,4800
3mm,standard,4,fixed,24,float32,./build/bin/fixed/3mm/24/3mm-standard-4-fixed-24,./build/stats/3mm/4/3mm-standard-4,0.0,13.896534,0,0,29,29,29,0,0,0,0,0,0,0,3,0,12,0,0,17,0,0,0,0,420,3036,2400,0,0,2400,2400,0,-10.0,-16.0,5856,4800,1356.578369140625,-6.0,-5.0,72,5.3815404817477e-07,6.900421135404499e-07,5.06490777960981e-06,7.176005043518785e-06,3mm-4,5220,4800
3mm,standard,4,fixed,16,float24,./build/bin/fixed/3mm/16/3mm-standard-4-fixed-16,./build/stats/3mm/4/3mm-standard-4,0.0,13.896534,0,0,29,29,29,0,0,0,0,0,0,0,3,0,12,0,0,17,0,0,0,0,420,3036,2400,0,0,2400,2400,0,-2.0,-8.0,5856,4800,1351.023193359375,-4.0,-3.0,72,1.2696629646171297e-05,2.860167667097505e-05,0.00012063169126078386,0.00024622395833162614,3mm-4,5220,4800
3mm,standard,4,fixed,11,float19,./build/bin/fixed/3mm/11/3mm-standard-4-fixed-11,./build/stats/3mm/4/3mm-standard-4,0.0,13.896534,0,0,29,29,29,0,0,0,0,0,0,0,3,0,12,0,0,17,0,0,0,0,420,3036,2400,0,0,2400,2400,0,3.0,-3.0,5856,4800,1364.279296875,-3.0,-2.0,72,0.00035846006453031155,0.0008655284062341588,0.003465697337962173,0.007773888888888081,3mm-4,5220,4800
3mm,standard,4,fixed,8,bfloat16,./build/bin/fixed/3mm/8/3mm-standard-4-fixed-8,./build/stats/3mm/4/3mm-standard-4,0.0,13.896534,0,0,29,29,29,0,0,0,0,0,0,0,3,0,12,0,0,17,0,0,0,0,420,3036,2400,0,0,2400,2400,0,6.0,0.0,5856,4800,1359.979248046875,-2.0,-1.0,72,0.003115334234356259,0.00700700239808133,0.02931747685185106,0.06087333333333156,3mm-4,5220,4800
3mm,standard,4,float,24,float32,./build/bin/float/3mm/24/3mm-standard-4-float-24,./build/stats/3mm/4/3mm-standard-4,0.0,13.896534,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,-10.0,-16.0,5856,4800,,-7.0,-6.0,72,7.528882184513429e-08,1.8482353683029195e-07,6.610844466230997e-07,1.7663913318699542e-06,3mm-4,5220,4800
3mm,standard,4,float,16,float24,./build/bin/float/3mm/16/3mm-standard-4-float-16,./build/stats/3mm/4/3mm-standard-4,0.0,13.896534,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,-2.0,-8.0,5856,4800,,-3.0,-2.0,72,0.0002008551760555816,0.00024631939612939843,0.0019287981951670338,0.002978645833332294,3mm-4,5220,4800
3mm,standard,4,float,11,float19,./build/bin/float/3mm/11/3mm-standard-4-float-11,./build/stats/3mm/4/3mm-standard-4,0.0,13.896534,0,0,15,9,9,0,6,6,0,3,3,0,0,0,9,0,0,0,0,3,3,0,420,3036,2400,0,0,2400,2400,0,3.0,-3.0,5856,4800,,-2.0,-1.0,72,0.006592675221155879,0.007541955628594582,0.06273761574073994,0.0918458333333323,3mm-4,5220,4800
