bench,taffo_conf,scale,fpu_conf,arch,hw_float_support,hw_fixed_support,dynamic_pwr,time,sim_time,energy,hw_sw_config,rel_err_run,float_type_equivalent,mantissa,rel_err_sim,output_size,float_op_count_default,kernel_float_op_count_default,var_max,compile_time,lut,ff,dsp,energy_per_op,rel_err_pred,rel_err_pred_formal,fix_err_eq_fl_err,energy_pred,lut_share,ff_share,dsp_share,max_area_share,ml_error,energy_gain_rel,time_gain_rel,error_gain_rel,lut_gain_rel,ff_gain_rel,dsp_gain_rel,canon_arch,target_err,in_sim,in_pred,err_lt_target,min_dist,rel_err_diff,energy_diff,lut_diff,ff_diff,dsp_diff
3mm,fixed,32,noFPU,noFPU_IMZm,0,1,0.049,1558040000.0,810.143094593,76343960.0,noFPU_IMZm_fixed,2.332683386475534e-06,float32,24,2.332688916356256e-06,72,5220,4800,56920.203125,1377.82958984375,8342.0,5761.0,4.0,14138.862944162436,2.119276258680556e-07,0.0078125,2048.0,73804864.56852792,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,2.032137052014486e-05,0.477835324231441,0.3998213937446752,35.431351539540955,0.778244239201418,0.7674170773944319,0.4,IMZm,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,32,noFPU,noFPU_IM,0,0,0.048,1943920000.0,2013.78393062,93308160.0,noFPU_IM_fixed,2.332683386475534e-06,float32,24,2.332688916356256e-06,72,5220,4800,56920.203125,1377.82958984375,7936.0,5725.0,4.0,17954.5875,2.119276258680556e-07,0.0078125,2048.0,93722946.75,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,2.032137052014486e-05,0.5840139139630585,0.4988452181767791,35.431351539540955,0.7403675716018285,0.7626215532169974,0.4,IM,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,32,float19,float19_IMFZm,1,1,0.046,1537260000.0,1234.352225909,70713960.0,float19_IMFZm_fixed,0.0007616631976759,float19,11,0.0003584600645303,72,5220,4800,56920.203125,1368.383544921875,10351.0,7317.0,6.0,13096.679316888043,0.0053548986993331,2.650553506100551e-05,16777216.0,68364666.03415559,0.1632649842271293,0.0577050473186119,0.025,0.1632649842271293,0.0012910919161193,0.4425972664280075,0.3944888679032241,11568.97531317362,0.9656684392200764,0.9746902890635408,0.6,IMZmFfloat19,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,32,float24,float24_IMFZm,1,1,0.047,1537260000.0,1278.632275334,72251220.0,float24_IMFZm_fixed,2.6488709796271063e-05,float24,16,1.3417131654555256e-05,72,5220,4800,56920.203125,1365.47412109375,10699.0,7388.0,6.0,13394.331119544591,0.0001085069444444,3.0517578125e-05,524288.0,69918408.44402276,0.1687539432176656,0.0582649842271293,0.025,0.1687539432176656,0.0002615134442277,0.4522189461329642,0.3944888679032241,402.33955197777374,0.998134154305439,0.9841481284134808,0.6,IMZmFfloat24,0.001,0,1,True,0.3768091755364339,0.0347774579067196,1.0217391304347827,1.0336199401024055,1.009703430367637,1.0
3mm,fixed,32,noFPU,noFPU_IMZm,0,1,0.049,1558040000.0,810.143094593,76343960.0,noFPU_IMZm_fixed,2.332683386475534e-06,float32,24,2.332688916356256e-06,72,5220,4800,56920.203125,1377.82958984375,8342.0,5761.0,4.0,14138.862944162436,2.119276258680556e-07,0.0078125,2048.0,73804864.56852792,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,2.032137052014486e-05,0.477835324231441,0.3998213937446752,35.431351539540955,0.778244239201418,0.7674170773944319,0.4,IMZm,0.001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,32,noFPU,noFPU_IM,0,0,0.048,1943920000.0,2013.78393062,93308160.0,noFPU_IM_fixed,2.332683386475534e-06,float32,24,2.332688916356256e-06,72,5220,4800,56920.203125,1377.82958984375,7936.0,5725.0,4.0,17954.5875,2.119276258680556e-07,0.0078125,2048.0,93722946.75,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,2.032137052014486e-05,0.5840139139630585,0.4988452181767791,35.431351539540955,0.7403675716018285,0.7626215532169974,0.4,IM,0.001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,32,float19,float19_IMFZm,1,1,0.046,1537260000.0,1234.352225909,70713960.0,float19_IMFZm_fixed,0.0007616631976759,float19,11,0.0003584600645303,72,5220,4800,56920.203125,1368.383544921875,10351.0,7317.0,6.0,13096.679316888043,0.0053548986993331,2.650553506100551e-05,16777216.0,68364666.03415559,0.1632649842271293,0.0577050473186119,0.025,0.1632649842271293,0.0012910919161193,0.4425972664280075,0.3944888679032241,11568.97531317362,0.9656684392200764,0.9746902890635408,0.6,IMZmFfloat19,0.001,1,0,False,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,32,float24,float24_IMFZm,1,1,0.047,1537260000.0,1278.632275334,72251220.0,float24_IMFZm_fixed,2.6488709796271063e-05,float24,16,1.3417131654555256e-05,72,5220,4800,56920.203125,1365.47412109375,10699.0,7388.0,6.0,13394.331119544591,0.0001085069444444,3.0517578125e-05,524288.0,69918408.44402276,0.1687539432176656,0.0582649842271293,0.025,0.1687539432176656,0.0002615134442277,0.4522189461329642,0.3944888679032241,402.33955197777374,0.998134154305439,0.9841481284134808,0.6,IMZmFfloat24,0.0001,1,0,False,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,32,float32,float32_IMFZm,1,1,0.049,1537260000.0,1321.020888743,75325740.0,float32_IMFZm_fixed,2.332683386475534e-06,float32,24,2.332688916356256e-06,72,5220,4800,56920.203125,1377.82958984375,11192.0,7543.0,10.0,13989.634724857686,2.119276258680556e-07,0.0078125,2048.0,73025893.26375712,0.1765299684542586,0.05948738170347,0.0416666666666666,0.1765299684542586,2.032137052014486e-05,0.4714623055428776,0.3944888679032241,35.431351539540955,1.044127250676369,1.0047955241774345,1.0,IMZmFfloat32,0.0001,0,1,True,1.906544395378029,0.08806330713789301,1.0425531914893618,1.0460790728105431,1.020979967514889,1.6666666666666667
3mm,fixed,32,noFPU,noFPU_IMZm,0,1,0.049,1558040000.0,810.143094593,76343960.0,noFPU_IMZm_fixed,2.332683386475534e-06,float32,24,2.332688916356256e-06,72,5220,4800,56920.203125,1377.82958984375,8342.0,5761.0,4.0,14138.862944162436,2.119276258680556e-07,0.0078125,2048.0,73804864.56852792,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,2.032137052014486e-05,0.477835324231441,0.3998213937446752,35.431351539540955,0.778244239201418,0.7674170773944319,0.4,IMZm,0.0001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,32,noFPU,noFPU_IM,0,0,0.048,1943920000.0,2013.78393062,93308160.0,noFPU_IM_fixed,2.332683386475534e-06,float32,24,2.332688916356256e-06,72,5220,4800,56920.203125,1377.82958984375,7936.0,5725.0,4.0,17954.5875,2.119276258680556e-07,0.0078125,2048.0,93722946.75,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,2.032137052014486e-05,0.5840139139630585,0.4988452181767791,35.431351539540955,0.7403675716018285,0.7626215532169974,0.4,IM,0.0001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
3mm,float,32,float32,float32_IMF,1,0,0.041,3896840000.0,2285.45866104,159770440.0,float32_IMF_float,6.583670351587598e-08,float32,24,7.52888218451343e-08,72,5220,4800,56920.203125,,10719.0,7507.0,10.0,26569.725,2.119276258680556e-07,6.781684027777779e-06,2048.0,138693964.5,0.1690694006309148,0.0592034700315457,0.0416666666666666,0.1690694006309148,1.1959383994388905e-07,1.0,1.0,1.0,1.0,1.0,1.0,IMFfloat32,1e-05,0,1,True,0.5613213243967446,0.028223591721699137,2.121060344047068,0.9577376697641172,0.9952273631181228,1.0
3mm,fixed,32,float32,float32_IMFZm,1,1,0.049,1537260000.0,1321.020888743,75325740.0,float32_IMFZm_fixed,2.332683386475534e-06,float32,24,2.332688916356256e-06,72,5220,4800,56920.203125,1377.82958984375,11192.0,7543.0,10.0,13989.634724857686,2.119276258680556e-07,0.0078125,2048.0,73025893.26375712,0.1765299684542586,0.05948738170347,0.0416666666666666,0.1765299684542586,2.032137052014486e-05,0.4714623055428776,0.3944888679032241,35.431351539540955,1.044127250676369,1.0047955241774345,1.0,IMZmFfloat32,1e-05,1,0,False,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,32,noFPU,noFPU_IMZm,0,1,0.049,1558040000.0,810.143094593,76343960.0,noFPU_IMZm_fixed,2.332683386475534e-06,float32,24,2.332688916356256e-06,72,5220,4800,56920.203125,1377.82958984375,8342.0,5761.0,4.0,14138.862944162436,2.119276258680556e-07,0.0078125,2048.0,73804864.56852792,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,2.032137052014486e-05,0.477835324231441,0.3998213937446752,35.431351539540955,0.778244239201418,0.7674170773944319,0.4,IMZm,1e-05,1,0,False,0.0,1.0,1.0,1.0,1.0,1.0
3mm,float,32,noFPU,noFPU_IM,0,0,0.049,18088940000.0,6123.748609555,886358060.0,noFPU_IM_float,7.354996624620365e-08,float32,24,7.52888218451343e-08,72,5220,4800,56920.203125,,7936.0,5725.0,4.0,187692.0825426945,2.119276258680556e-07,6.781684027777779e-06,2048.0,979752670.8728652,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,1.1959383994388905e-07,5.547697433893278,4.641950914073967,1.117157486909527,0.7403675716018285,0.7626215532169974,0.4,IM,1e-05,0,1,True,2.727580908835678,0.031530196799373945,9.499255584934907,1.0,1.0,1.0
3mm,fixed,32,noFPU,noFPU_IM,0,0,0.048,1943920000.0,2013.78393062,93308160.0,noFPU_IM_fixed,2.332683386475534e-06,float32,24,2.332688916356256e-06,72,5220,4800,56920.203125,1377.82958984375,7936.0,5725.0,4.0,17954.5875,2.119276258680556e-07,0.0078125,2048.0,93722946.75,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,2.032137052014486e-05,0.5840139139630585,0.4988452181767791,35.431351539540955,0.7403675716018285,0.7626215532169974,0.4,IM,1e-05,1,0,False,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.044,1535080000.0,1424.613978864,67543520.0,bfloat16_IMFZm_fixed,0.0043783685422095,bfloat16,8,0.0031153342343562,72,5220,4800,910723.25,1389.337646484375,10431.0,7288.0,4.0,12505.559772296016,0.0555555555555555,0.000424088560976,134217728.0,65279022.0113852,0.1645268138801262,0.0574763406940063,0.0166666666666666,0.1645268138801262,0.0059070374482033,0.4227535456496208,0.3939294402644194,66503.45944422463,0.9731318219983208,0.9708272279206074,0.4,IMZmFbfloat16,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,64,noFPU,noFPU_IMZm,0,1,0.049,1557160000.0,1471.754598715,76300840.0,noFPU_IMZm_fixed,7.103363347807763e-06,float32,24,7.103413946296613e-06,72,5220,4800,910723.25,1406.070556640625,8342.0,5761.0,4.0,14138.862944162436,2.119276258680556e-07,0.0078125,2048.0,73804864.56852792,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,3.566873209122901e-05,0.4775654370107511,0.3995955697436897,107.8936667309724,0.778244239201418,0.7674170773944319,0.4,IMZm,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,64,noFPU,noFPU_IM,0,0,0.047,1944680000.0,2389.883635777,91399960.0,noFPU_IM_fixed,7.103363347807763e-06,float32,24,7.103413946296613e-06,72,5220,4800,910723.25,1406.070556640625,7936.0,5725.0,4.0,17954.5875,2.119276258680556e-07,0.0078125,2048.0,93722946.75,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,3.566873209122901e-05,0.5720705281903211,0.499040247995812,107.8936667309724,0.7403675716018285,0.7626215532169974,0.4,IM,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,64,float19,float19_IMFZm,1,1,0.045,1535080000.0,1235.305096841,69078600.0,float19_IMFZm_fixed,0.0007616631976759,float19,11,0.0003584600645303,72,5220,4800,910723.25,1361.4912109375,10351.0,7317.0,6.0,13096.679316888043,0.0053548986993331,0.000424088560976,16777216.0,68364666.03415559,0.1632649842271293,0.0577050473186119,0.025,0.1632649842271293,0.0022661666256988,0.4323615807780213,0.3939294402644194,11568.97531317362,0.9656684392200764,0.9746902890635408,0.6,IMZmFfloat19,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,64,float24,float24_IMFZm,1,1,0.047,1535080000.0,1297.259116449,72148760.0,float24_IMFZm_fixed,3.322754498249084e-05,float24,16,1.7535876875825722e-05,72,5220,4800,910723.25,1365.02783203125,10699.0,7388.0,6.0,13394.331119544591,0.0001085069444444,0.000424088560976,524288.0,69918408.44402276,0.1687539432176656,0.0582649842271293,0.025,0.1687539432176656,0.0004590169236453,0.4515776510348222,0.3939294402644194,504.6963655231962,0.998134154305439,0.9841481284134808,0.6,IMZmFfloat24,0.001,0,1,True,0.3767510639081261,0.04362498422384023,1.0444444444444445,1.0336199401024055,1.009703430367637,1.0
3mm,fixed,64,noFPU,noFPU_IMZm,0,1,0.049,1557160000.0,1471.754598715,76300840.0,noFPU_IMZm_fixed,7.103363347807763e-06,float32,24,7.103413946296613e-06,72,5220,4800,910723.25,1406.070556640625,8342.0,5761.0,4.0,14138.862944162436,2.119276258680556e-07,0.0078125,2048.0,73804864.56852792,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,3.566873209122901e-05,0.4775654370107511,0.3995955697436897,107.8936667309724,0.778244239201418,0.7674170773944319,0.4,IMZm,0.001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,64,noFPU,noFPU_IM,0,0,0.047,1944680000.0,2389.883635777,91399960.0,noFPU_IM_fixed,7.103363347807763e-06,float32,24,7.103413946296613e-06,72,5220,4800,910723.25,1406.070556640625,7936.0,5725.0,4.0,17954.5875,2.119276258680556e-07,0.0078125,2048.0,93722946.75,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,3.566873209122901e-05,0.5720705281903211,0.499040247995812,107.8936667309724,0.7403675716018285,0.7626215532169974,0.4,IM,0.001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,64,float19,float19_IMFZm,1,1,0.045,1535080000.0,1235.305096841,69078600.0,float19_IMFZm_fixed,0.0007616631976759,float19,11,0.0003584600645303,72,5220,4800,910723.25,1361.4912109375,10351.0,7317.0,6.0,13096.679316888043,0.0053548986993331,0.000424088560976,16777216.0,68364666.03415559,0.1632649842271293,0.0577050473186119,0.025,0.1632649842271293,0.0022661666256988,0.4323615807780213,0.3939294402644194,11568.97531317362,0.9656684392200764,0.9746902890635408,0.6,IMZmFfloat19,0.001,1,0,False,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,64,float24,float24_IMFZm,1,1,0.047,1535080000.0,1297.259116449,72148760.0,float24_IMFZm_fixed,3.322754498249084e-05,float24,16,1.7535876875825722e-05,72,5220,4800,910723.25,1365.02783203125,10699.0,7388.0,6.0,13394.331119544591,0.0001085069444444,0.000424088560976,524288.0,69918408.44402276,0.1687539432176656,0.0582649842271293,0.025,0.1687539432176656,0.0004590169236453,0.4515776510348222,0.3939294402644194,504.6963655231962,0.998134154305439,0.9841481284134808,0.6,IMZmFfloat24,0.0001,1,0,False,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,64,float32,float32_IMFZm,1,1,0.049,1535080000.0,1350.329310335,75218920.0,float32_IMFZm_fixed,7.103363347807763e-06,float32,24,7.103413946296613e-06,72,5220,4800,910723.25,1406.070556640625,11192.0,7543.0,10.0,13989.634724857686,2.119276258680556e-07,0.0078125,2048.0,73025893.26375712,0.1765299684542586,0.05948738170347,0.0416666666666666,0.1765299684542586,3.566873209122901e-05,0.4707937212916231,0.3939294402644194,107.8936667309724,1.044127250676369,1.0047955241774345,1.0,IMZmFfloat32,0.0001,0,1,True,1.9065446473262129,0.2137793614168865,1.0425531914893618,1.0460790728105431,1.020979967514889,1.6666666666666667
3mm,fixed,64,noFPU,noFPU_IMZm,0,1,0.049,1557160000.0,1471.754598715,76300840.0,noFPU_IMZm_fixed,7.103363347807763e-06,float32,24,7.103413946296613e-06,72,5220,4800,910723.25,1406.070556640625,8342.0,5761.0,4.0,14138.862944162436,2.119276258680556e-07,0.0078125,2048.0,73804864.56852792,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,3.566873209122901e-05,0.4775654370107511,0.3995955697436897,107.8936667309724,0.778244239201418,0.7674170773944319,0.4,IMZm,0.0001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,64,noFPU,noFPU_IM,0,0,0.047,1944680000.0,2389.883635777,91399960.0,noFPU_IM_fixed,7.103363347807763e-06,float32,24,7.103413946296613e-06,72,5220,4800,910723.25,1406.070556640625,7936.0,5725.0,4.0,17954.5875,2.119276258680556e-07,0.0078125,2048.0,93722946.75,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,3.566873209122901e-05,0.5720705281903211,0.499040247995812,107.8936667309724,0.7403675716018285,0.7626215532169974,0.4,IM,0.0001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
3mm,float,64,float32,float32_IMF,1,0,0.041,3896840000.0,2298.009729629,159770440.0,float32_IMF_float,6.583670351587598e-08,float32,24,7.52888218451343e-08,72,5220,4800,910723.25,,10719.0,7507.0,10.0,26569.725,2.119276258680556e-07,6.781684027777779e-06,2048.0,138693964.5,0.1690694006309148,0.0592034700315457,0.0416666666666666,0.1690694006309148,1.2302851093219497e-07,1.0,1.0,1.0,1.0,1.0,1.0,IMFfloat32,1e-05,0,1,True,0.5615120163867828,0.009268384607721704,2.1240725072893896,0.9577376697641172,0.9952273631181228,1.0
3mm,fixed,64,float32,float32_IMFZm,1,1,0.049,1535080000.0,1350.329310335,75218920.0,float32_IMFZm_fixed,7.103363347807763e-06,float32,24,7.103413946296613e-06,72,5220,4800,910723.25,1406.070556640625,11192.0,7543.0,10.0,13989.634724857686,2.119276258680556e-07,0.0078125,2048.0,73025893.26375712,0.1765299684542586,0.05948738170347,0.0416666666666666,0.1765299684542586,3.566873209122901e-05,0.4707937212916231,0.3939294402644194,107.8936667309724,1.044127250676369,1.0047955241774345,1.0,IMZmFfloat32,1e-05,1,0,False,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,64,noFPU,noFPU_IMZm,0,1,0.049,1557160000.0,1471.754598715,76300840.0,noFPU_IMZm_fixed,7.103363347807763e-06,float32,24,7.103413946296613e-06,72,5220,4800,910723.25,1406.070556640625,8342.0,5761.0,4.0,14138.862944162436,2.119276258680556e-07,0.0078125,2048.0,73804864.56852792,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,3.566873209122901e-05,0.4775654370107511,0.3995955697436897,107.8936667309724,0.778244239201418,0.7674170773944319,0.4,IMZm,1e-05,1,0,False,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,64,noFPU,noFPU_IM,0,0,0.047,1944680000.0,2389.883635777,91399960.0,noFPU_IM_fixed,7.103363347807763e-06,float32,24,7.103413946296613e-06,72,5220,4800,910723.25,1406.070556640625,7936.0,5725.0,4.0,17954.5875,2.119276258680556e-07,0.0078125,2048.0,93722946.75,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,3.566873209122901e-05,0.5720705281903211,0.499040247995812,107.8936667309724,0.7403675716018285,0.7626215532169974,0.4,IM,1e-05,1,0,False,0.0,1.0,1.0,1.0,1.0,1.0
3mm,float,64,noFPU,noFPU_IM,0,0,0.049,18088940000.0,7835.367588511,886358060.0,noFPU_IM_float,7.354996624620365e-08,float32,24,7.52888218451343e-08,72,5220,4800,910723.25,,7936.0,5725.0,4.0,187692.0825426945,2.119276258680556e-07,6.781684027777779e-06,2048.0,979752670.8728652,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,1.2302851093219497e-07,5.547697433893278,4.641950914073967,1.117157486909527,0.7403675716018285,0.7626215532169974,0.4,IM,1e-05,0,1,True,2.7341439924671596,0.010354245256073324,9.697576016444646,1.0,1.0,1.0
3mm,fixed,512,bfloat16,bfloat16_IMFZm,1,1,0.039,1735080000.0,1472.707201551,67668120.0,bfloat16_IMFZm_fixed,0.0089915716186019,bfloat16,8,0.0195238088199564,72,5220,4800,3730322432.0,1396.001708984375,10431.0,7288.0,4.0,12505.559772296016,0.0555555555555555,1.737066745758055,134217728.0,65279022.0113852,0.1645268138801262,0.0574763406940063,0.0166666666666666,0.1645268138801262,0.0319428569346473,0.4235334145665493,0.4452530768520134,136573.84313650598,0.9731318219983208,0.9708272279206074,0.4,IMZmFbfloat16,0.01,1,0,False,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,512,float24,float24_IMFZm,1,1,0.041,1804200000.0,1322.620068842,73972200.0,float24_IMFZm_fixed,0.0006465677667577,float24,16,0.0006747528063604,72,5220,4800,3730322432.0,1379.91796875,10699.0,7388.0,6.0,13394.331119544591,0.0001085069444444,1.737066745758055,524288.0,69918408.44402276,0.1687539432176656,0.0582649842271293,0.025,0.1687539432176656,0.0024821769035922,0.4629905256566859,0.4629905256566859,9820.77978132343,0.998134154305439,0.9841481284134808,0.6,IMZmFfloat24,0.01,0,1,True,0.40163567637950875,0.3122730130763426,1.0512820512820513,1.0336199401024055,1.009703430367637,1.0
3mm,fixed,512,noFPU,noFPU_IMZm,0,1,0.05,13339980000.0,4481.958864911,666999000.0,noFPU_IMZm_fixed,0.0006025551429229,float32,24,0.0006029316517625,72,5220,4800,3730322432.0,1391.92138671875,8342.0,5761.0,4.0,14138.862944162436,2.119276258680556e-07,1.737066745758055,2048.0,73804864.56852792,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,0.0001928820015483,4.174733448815688,3.4232814280288646,9152.267819387383,0.778244239201418,0.7674170773944319,0.4,IMZm,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,512,float19,float19_IMF,1,0,0.039,2092480000.0,1970.362381864,81606720.0,float19_IMF_fixed,0.0020705207932894,float19,11,0.0028688853198093,72,5220,4800,3730322432.0,1367.393310546875,9874.0,7281.0,6.0,16220.33639143731,0.0053548986993331,1.737066745758055,16777216.0,84670155.96330276,0.1557413249211356,0.0574211356466876,0.025,0.1557413249211356,0.012254507771368,0.5107748341933589,0.5369684154340439,31449.33878395219,0.9211680194047952,0.9698947648861064,0.6,IMFfloat19,0.01,1,0,False,0.0,1.0,1.0,1.0,1.0,1.0
3mm,fixed,512,noFPU,noFPU_IM,0,0,0.05,13630440000.0,5723.839709831,681522000.0,noFPU_IM_fixed,0.0006025551429229,float32,24,0.0006029316517625,72,5220,4800,3730322432.0,1391.92138671875,7936.0,5725.0,4.0,17954.5875,2.119276258680556e-07,1.737066745758055,2048.0,93722946.75,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,0.0001928820015483,4.265632616396375,3.497818745445027,9152.267819387383,0.7403675716018285,0.7626215532169974,0.4,IM,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
