bench,taffo_conf,scale,fpu_conf,arch,hw_float_support,hw_fixed_support,dynamic_pwr,time,sim_time,energy,hw_sw_config,rel_err_run,float_type_equivalent,mantissa,rel_err_sim,output_size,float_op_count_default,kernel_float_op_count_default,var_max,compile_time,lut,ff,dsp,energy_per_op,rel_err_pred,rel_err_pred_formal,fix_err_eq_fl_err,energy_pred,lut_share,ff_share,dsp_share,max_area_share,ml_error,energy_gain_rel,time_gain_rel,error_gain_rel,lut_gain_rel,ff_gain_rel,dsp_gain_rel,canon_arch
symm,float,1,bfloat16,bfloat16_IMFZm,1,1,0.034,2203560000.0,1725.332585012,74921040.0,bfloat16_IMFZm_float,0.0042876375546411,bfloat16,8,0.0164787832243577,160,4935,4560,43.830002,,10431.0,7288.0,4.0,23163.35,0.024999999999999994,0.19999999999999996,134217728.0,114311132.25,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0043164155076324895,0.8717948717948718,1.0,110849.68665907701,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
syr2k,float,1,bfloat16,bfloat16_IMFZm,1,1,0.034,3159020000.0,2633.948833816,107406680.0,bfloat16_IMFZm_float,0.0038414657108702,bfloat16,8,0.0121591499811087,256,8872,8296,9.046875,,10431.0,7288.0,4.0,23163.35,0.03125,0.25,134217728.0,205505241.2,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.008674063487430692,0.8717948717948718,1.0,119853.11831839294,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
syrk,float,1,bfloat16,bfloat16_IMFZm,1,1,0.034,2422400000.0,2691.026137676,82361600.0,bfloat16_IMFZm_float,0.0072345743080018,bfloat16,8,0.0139939837744394,256,4632,4216,7.291172,,10431.0,7288.0,4.0,23163.35,0.015625,0.125,134217728.0,107292637.19999999,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.002253743625343431,0.8717948717948718,1.0,388333.69989703805,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
trmm,float,1,bfloat16,bfloat16_IMFZm,1,1,0.036,1243140000.0,1659.338475509,44753040.0,bfloat16_IMFZm_float,0.0031758103377117,bfloat16,8,0.0101878620771663,160,1805,1600,5.765625,,10431.0,7288.0,4.0,23163.35,0.006249999999999999,0.04999999999999999,134217728.0,41809846.75,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0005269621236594351,0.8780487804878049,1.0,92878.60565387423,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
jacobi-1d,float,1,bfloat16,bfloat16_IMFZm,1,1,0.048,3065600000.0,1329.208102096,147148800.0,bfloat16_IMFZm_float,0.0289304512498735,bfloat16,8,0.0960204922577806,15,840,780,10.0,,10431.0,7288.0,4.0,23163.35,0.033333333333333326,0.2666666666666666,134217728.0,19457214.0,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0013515060964091783,0.8709828069018626,0.9980011329083842,768318.909102259,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
jacobi-2d,float,1,bfloat16,bfloat16_IMFZm,1,1,0.034,5549040000.0,4565.459649663,188667360.0,bfloat16_IMFZm_float,0.0457905301593967,bfloat16,8,0.0864332534314854,225,18250,16900,16.066668,,10431.0,7288.0,4.0,23163.35,0.0711111111111111,0.5688888888888888,134217728.0,422731137.5,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.04456173404702022,0.8717948717948718,1.0,207795.29968870795,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
seidel-2d,float,1,bfloat16,bfloat16_IMFZm,1,1,0.034,8637960000.0,7494.272212156,293690640.0,bfloat16_IMFZm_float,0.0333481524263024,bfloat16,8,0.1018502442830744,400,30360,29160,20.049999,,10431.0,7288.0,4.0,23163.35,0.03999999999999999,0.3199999999999999,134217728.0,703239306.0,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.06943378359155401,0.8526066907111158,0.9779900275803975,598285.1327354618,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
2mm,fixed,16,bfloat16,bfloat16_IMFZm,1,1,0.043,1432460000.0,1851.429889204,61595779.99999999,bfloat16_IMFZm_fixed,0.0041373757172978,bfloat16,8,0.002568399469124,112,5700,5232,78566.398438,1264.197998046875,10431.0,7288.0,4.0,12505.559772296016,0.035714285714285726,3.658533023577186e-05,134217728.0,71281690.70208728,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0027671913640652072,0.4366181888035203,0.3960025433334255,97339.88811016093,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
3mm,fixed,16,bfloat16,bfloat16_IMFZm,1,1,0.044,1547180000.0,1489.425471414,68075920.0,bfloat16_IMFZm_fixed,0.0043783685422095,bfloat16,8,0.0031153342343562,72,5220,4800,3557.512695,1370.5693359375,10431.0,7288.0,4.0,12505.559772296016,0.055555555555555566,1.656595941167324e-06,134217728.0,65279022.0113852,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0019173454592026973,0.4260858266397714,0.3970345202779688,66503.45944422463,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
atax,fixed,16,bfloat16,bfloat16_IMFZm,1,1,0.045,593680000.0,642.173109516,26715600.0,bfloat16_IMFZm_fixed,0.0034085889450523,bfloat16,8,0.0024368750994291,22,2244,1760,31504.384766,1024.8828125,10431.0,7288.0,4.0,12505.559772296016,0.09090909090909091,1.4670372365973867e-05,134217728.0,28062476.129032258,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0023717954023169136,0.5395200953847682,0.49156275357278884,51934.15643893343,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
bicg,fixed,16,bfloat16,bfloat16_IMFZm,1,1,0.04,507200000.0,844.798371059,20288000.0,bfloat16_IMFZm_fixed,0.0047619345187519,bfloat16,8,0.0033451874020121,42,2242,1760,1751.272827,1076.76123046875,10431.0,7288.0,4.0,12505.559772296016,0.0476190476190476,8.154999590478836e-07,134217728.0,28037465.009487666,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.000738440311267834,0.49580636962599467,0.49580636962599467,101655.25108030334,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
gemm,fixed,16,bfloat16,bfloat16_IMFZm,1,1,0.045,1589660000.0,1966.414750247,71534700.0,bfloat16_IMFZm_fixed,0.0057864638498291,bfloat16,8,0.0028809858023886,120,6352,5880,1615.359985,1116.843994140625,10431.0,7288.0,4.0,12505.559772296016,0.033333333333333326,7.522106100805104e-07,134217728.0,79435315.67362429,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0013959120341535758,0.5330543520249519,0.4501347861544038,195734.74248468003,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
gemver,fixed,16,bfloat16,bfloat16_IMFZm,1,1,0.047,989780000.0,5313.732252654,46519660.0,bfloat16_IMFZm_fixed,0.004479762595248,bfloat16,8,0.0029695068432243,440,4640,4020,1623528.25,1564.37646484375,10431.0,7288.0,4.0,12505.559772296016,0.009090909090909089,0.0007560142548754812,134217728.0,58025797.34345351,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.00109649514098851,0.571588408122021,0.49861967517027367,115097.02560853392,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
gesummv,fixed,16,bfloat16,bfloat16_IMFZm,1,1,0.037,279240000.0,500.201802693,10331880.0,bfloat16_IMFZm_fixed,0.0051741477410853,bfloat16,8,0.0035826019574069,16,1600,1072,2899.200195,1061.006103515625,10431.0,7288.0,4.0,12505.559772296016,0.0625,1.35004529496655e-06,134217728.0,20008895.635673624,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0011586063563098492,0.43052370158010533,0.465431028735249,142253.6645645245,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
lu,fixed,16,bfloat16,bfloat16_IMFZm,1,1,0.043,1933500000.0,6212.542410062,83140500.0,bfloat16_IMFZm_fixed,0.0033504125692317,bfloat16,8,0.0026740479950569,400,21550,5130,130.759995,1050.1875,10431.0,7288.0,4.0,12505.559772296016,0.03999999999999999,1.1920928955078125e-07,134217728.0,269494813.09297913,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0018482611554728348,0.484690879378107,0.47341899846233704,13894.11980904295,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
ludcmp,fixed,16,bfloat16,bfloat16_IMFZm,1,1,0.045,1648480000.0,1982.894420238,74181600.0,bfloat16_IMFZm_fixed,0.0039105464858604,bfloat16,8,0.0024814620765831,20,22390,5910,130.759995,1224.517578125,10431.0,7288.0,4.0,12505.559772296016,0.7999999999999998,1.1920928955078125e-07,134217728.0,279999483.3017078,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0286660426014858,0.4216550256466223,0.39354469060351416,168.5189664855749,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
mvt,fixed,16,bfloat16,bfloat16_IMFZm,1,1,0.043,525640000.0,849.871643249,22602520.0,bfloat16_IMFZm_fixed,0.0047510861993032,bfloat16,8,0.0031452260104753,40,2080,1600,1281.599976,1053.080810546875,10431.0,7288.0,4.0,12505.559772296016,0.04999999999999999,5.967914946377278e-07,134217728.0,26011564.32637571,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.000645565623423771,0.5316793832077675,0.4822208359326263,98524.25200613952,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
symm,fixed,16,bfloat16,bfloat16_IMFZm,1,1,0.043,1063180000.0,2281.761008628,45716740.0,bfloat16_IMFZm_fixed,0.0045839980928201,bfloat16,8,0.0029898846544985,160,4935,4560,10961.280273,1164.72802734375,10431.0,7288.0,4.0,12505.559772296016,0.024999999999999994,5.104243882466109e-06,134217728.0,61714937.47628084,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0010813842513753863,0.5316787779913018,0.48222028701536673,126780.18171559773,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
syr2k,fixed,16,bfloat16,bfloat16_IMFZm,1,1,0.046,1997360000.0,3589.382069066,91878560.0,bfloat16_IMFZm_fixed,0.0041021663185211,bfloat16,8,0.0027530991181963,256,8872,8296,1997.759888,1171.495361328125,10431.0,7288.0,4.0,12505.559772296016,0.03125,9.30279441177844e-07,134217728.0,110949326.29981025,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.001232827249507347,0.7458511985678913,0.632352103133647,121520.59172867767,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
syrk,fixed,16,bfloat16,bfloat16_IMFZm,1,1,0.042,1254900000.0,3376.864219567,52705800.0,bfloat16_IMFZm_fixed,0.0043413119840016,bfloat16,8,0.0026653809564047,256,4632,4216,1664.939941,1035.14208984375,10431.0,7288.0,4.0,12505.559772296016,0.015625,7.752980762161318e-07,134217728.0,57925752.865275145,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.00043952975768943997,0.5554494661948711,0.5157745043238089,167166.05717565166,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
trmm,fixed,16,bfloat16,bfloat16_IMFZm,1,1,0.046,597460000.0,2240.06690643,27483160.0,bfloat16_IMFZm_fixed,0.0047427867437026,bfloat16,8,0.0028904934955876,160,1805,1600,1341.0,1078.9033203125,10431.0,7288.0,4.0,12505.559772296016,0.006249999999999999,6.244517862796785e-07,134217728.0,22572535.388994306,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.00015153150885605676,0.5406860808622282,0.4819158546815513,166761.618045082,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
heat-3d,fixed,16,bfloat16,bfloat16_IMFZm,1,1,0.051,197600000.0,1939.352215163,10077600.0,bfloat16_IMFZm_fixed,0.0011445221445221,bfloat16,8,0.0,125,8350,8100,416.0,1575.137939453125,10431.0,7288.0,4.0,12505.559772296016,0.064,1.9371509552001935e-07,134217728.0,104421424.09867173,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0015529503440724363,0.18183228833055165,0.12478686454057468,1144522.1445221,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
jacobi-1d,fixed,16,bfloat16,bfloat16_IMFZm,1,1,0.044,179160000.0,464.548315898,7883040.0,bfloat16_IMFZm_fixed,0.0048776435726777,bfloat16,8,0.0023588793055819,15,840,780,18.133333,898.120361328125,10431.0,7288.0,4.0,12505.559772296016,0.033333333333333326,1.1920928955078125e-07,134217728.0,10504670.208728652,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.00016356465940358335,0.04873212427834105,0.06091515534792631,129537.75796100366,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
jacobi-2d,fixed,16,bfloat16,bfloat16_IMFZm,1,1,0.049,3127740000.0,4144.206923781,153259260.0,bfloat16_IMFZm_fixed,0.0044020941486254,bfloat16,8,0.0030916132002405,225,18250,16900,257.066681,1050.544921875,10431.0,7288.0,4.0,12505.559772296016,0.0711111111111111,1.1970600159838783e-07,134217728.0,228226465.84440228,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0027521899016616324,0.6915157832042883,0.564502680166766,19976.498846838003,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
seidel-2d,fixed,16,bfloat16,bfloat16_IMFZm,1,1,0.049,4777780000.0,7031.337761546,234111220.0,bfloat16_IMFZm_fixed,0.0043754197985239,bfloat16,8,0.0030940997034472,400,30360,29160,320.799988,1025.82275390625,10431.0,7288.0,4.0,12505.559772296016,0.03999999999999999,1.4938413538038738e-07,134217728.0,379668794.68690705,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.003746301742939585,0.6778242011539889,0.5394927315307259,78497.56056955874,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
2mm,float,32,bfloat16,bfloat16_IMFZm,1,1,0.034,3617300000.0,2345.05276476,122988200.0,bfloat16_IMFZm_float,0.0036414725848386,bfloat16,8,0.0312830299047304,112,5700,5232,628531.1875,,10431.0,7288.0,4.0,23163.35,0.035714285714285726,0.2857142857142858,134217728.0,132031094.99999999,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.009376625852982155,0.8717948717948718,1.0,96372.82365868289,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
3mm,float,32,bfloat16,bfloat16_IMFZm,1,1,0.035,3896840000.0,2027.010308227,136389400.0,bfloat16_IMFZm_float,0.0075281276023797,bfloat16,8,0.0556945520187737,72,5220,4800,56920.203125,,10431.0,7288.0,4.0,23163.35,0.055555555555555566,0.44444444444444453,134217728.0,120912686.99999999,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.012205761445919009,0.8536585365853658,1.0,114345.45170634726,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
atax,float,32,bfloat16,bfloat16_IMFZm,1,1,0.035,1207740000.0,842.05314063,42270900.00000001,bfloat16_IMFZm_float,0.0042700988358607,bfloat16,8,0.0644477460610011,22,2244,1760,252035.078125,,10431.0,7288.0,4.0,23163.35,0.09090909090909091,0.7272727272727273,134217728.0,51978557.4,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.007624482681738514,0.8536585365853661,1.0,65060.34741243769,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
bicg,float,32,bfloat16,bfloat16_IMFZm,1,1,0.034,1022980000.0,1030.929585876,34781320.0,bfloat16_IMFZm_float,0.0035178455746338,bfloat16,8,0.0239894151058488,42,2242,1760,7005.091309,,10431.0,7288.0,4.0,23163.35,0.0476190476190476,0.3809523809523808,134217728.0,51932230.699999996,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0036861342867647593,0.85,1.0,75097.10050462047,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
gemm,float,32,bfloat16,bfloat16_IMFZm,1,1,0.033,3531520000.0,2449.581161415,116540160.0,bfloat16_IMFZm_float,0.0023223788031601,bfloat16,8,0.0170679350521624,120,6352,5880,6430.719727,,10431.0,7288.0,4.0,23163.35,0.033333333333333326,0.2666666666666666,134217728.0,147133599.2,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.010404151675246383,0.868421052631579,1.0,84968.35438059195,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
gemver,float,32,bfloat16,bfloat16_IMFZm,1,1,0.035,1985040000.0,6152.602925297,69476400.0,bfloat16_IMFZm_float,0.0050929018964991,bfloat16,8,0.0129701139811543,440,4640,4020,45254740.0,,10431.0,7288.0,4.0,23163.35,0.009090909090909089,0.07272727272727271,134217728.0,107477944.0,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0014908643135853094,0.8536585365853658,1.0,128406.34952599542,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
gesummv,float,32,bfloat16,bfloat16_IMFZm,1,1,0.035,599960000.0,686.183767601,20998600.000000004,bfloat16_IMFZm_float,0.0065109355222087,bfloat16,8,0.0089804131896198,16,1600,1072,11596.800781,,10431.0,7288.0,4.0,23163.35,0.0625,0.5,134217728.0,37061360.0,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.005148040239347697,0.8750000000000001,1.0,179006.18307107865,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
lu,float,32,bfloat16,bfloat16_IMFZm,1,1,0.036,4072720000.0,7244.530256544,146617920.0,bfloat16_IMFZm_float,0.0170103814232518,bfloat16,8,0.0294515432164485,400,21550,5130,261.519989,,10431.0,7288.0,4.0,23163.35,0.03999999999999999,0.3199999999999999,134217728.0,499170192.49999994,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.03505753933682751,0.8547503151579428,0.9972087010175998,70541.84301438922,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
ludcmp,float,32,bfloat16,bfloat16_IMFZm,1,1,0.036,4176200000.0,3482.020426362,150343200.0,bfloat16_IMFZm_float,1.1411990298485073,bfloat16,8,0.9633309296632904,20,22390,5910,261.519989,,10431.0,7288.0,4.0,23163.35,0.7999999999999998,6.399999999999999,134217728.0,518627406.49999994,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.9207469031602119,0.8545645530939648,0.9969919786096256,49178.211219268574,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
mvt,float,32,bfloat16,bfloat16_IMFZm,1,1,0.034,1090040000.0,1023.692169964,37061360.0,bfloat16_IMFZm_float,0.0052583311606119,bfloat16,8,0.026522292681525,40,2080,1600,5110.399902,,10431.0,7288.0,4.0,23163.35,0.04999999999999999,0.3999999999999999,134217728.0,48179768.0,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0033135469054881897,0.8717948717948718,1.0,124788.27349711253,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
symm,float,32,bfloat16,bfloat16_IMFZm,1,1,0.034,2204760000.0,2625.87522273,74961840.0,bfloat16_IMFZm_float,0.0038464078244083,bfloat16,8,0.016477330624946,160,4935,4560,43810.558594,,10431.0,7288.0,4.0,23163.35,0.024999999999999994,0.19999999999999996,134217728.0,114311132.25,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.004631892608058097,0.8717948717948718,1.0,104825.00323317251,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
syr2k,float,32,bfloat16,bfloat16_IMFZm,1,1,0.034,3158620000.0,4021.460367864,107393080.0,bfloat16_IMFZm_float,0.0035172564049064,bfloat16,8,0.0113723378510026,256,8872,8296,7960.319336,,10431.0,7288.0,4.0,23163.35,0.03125,0.25,134217728.0,205505241.2,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.009295918727528196,0.8717948717948718,1.0,103502.60069678097,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
syrk,float,32,bfloat16,bfloat16_IMFZm,1,1,0.034,2433040000.0,3865.633761143,82723360.0,bfloat16_IMFZm_float,0.0077383212431892,bfloat16,8,0.0109143384634948,256,4632,4216,6632.879883,,10431.0,7288.0,4.0,23163.35,0.015625,0.125,134217728.0,107292637.19999999,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.002416139669470246,0.8947368421052632,1.0,340661.16170478467,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
trmm,float,32,bfloat16,bfloat16_IMFZm,1,1,0.036,1239760000.0,2362.046879924,44631360.0,bfloat16_IMFZm_float,0.0035037094008398,bfloat16,8,0.0094186798291961,160,1805,1600,5346.0,,10431.0,7288.0,4.0,23163.35,0.006249999999999999,0.04999999999999999,134217728.0,41809846.75,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0005650429506454083,0.8780487804878049,1.0,122237.26002675085,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
2mm,float,64,bfloat16,bfloat16_IMFZm,1,1,0.034,3617300000.0,2411.442310932,122988200.0,bfloat16_IMFZm_float,0.0036236607564634,bfloat16,8,0.0312489091204285,112,5700,5232,5028249.5,,10431.0,7288.0,4.0,23163.35,0.035714285714285726,0.2857142857142858,134217728.0,132031094.99999999,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.009577878089320997,0.8717948717948718,1.0,85237.6421798552,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
3mm,float,64,bfloat16,bfloat16_IMFZm,1,1,0.035,3896840000.0,2044.218858356,136389400.0,bfloat16_IMFZm_float,0.0075281276023797,bfloat16,8,0.0556945520187737,72,5220,4800,910723.25,,10431.0,7288.0,4.0,23163.35,0.055555555555555566,0.44444444444444453,134217728.0,120912686.99999999,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.012556304373114491,0.8536585365853658,1.0,114345.45170634726,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
atax,float,64,bfloat16,bfloat16_IMFZm,1,1,0.035,1207740000.0,871.610993554,42270900.00000001,bfloat16_IMFZm_float,0.0042700988358607,bfloat16,8,0.0644477460610011,22,2244,1760,2016280.625,,10431.0,7288.0,4.0,23163.35,0.09090909090909091,0.7272727272727273,134217728.0,51978557.4,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0077881283486005036,0.8536585365853661,1.0,65060.34741243769,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
bicg,float,64,bfloat16,bfloat16_IMFZm,1,1,0.034,1022980000.0,1083.615649829,34781320.0,bfloat16_IMFZm_float,0.0035178455746338,bfloat16,8,0.0239894151058488,42,2242,1760,28020.365234,,10431.0,7288.0,4.0,23163.35,0.0476190476190476,0.3809523809523808,134217728.0,51932230.699999996,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0037386915046960217,0.85,1.0,75097.10050462047,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
gemm,float,64,bfloat16,bfloat16_IMFZm,1,1,0.033,3531520000.0,2428.399910451,116540160.0,bfloat16_IMFZm_float,0.0024212930810388,bfloat16,8,0.0167476233844301,120,6352,5880,25661.439453,,10431.0,7288.0,4.0,23163.35,0.033333333333333326,0.2666666666666666,134217728.0,147133599.2,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.010552237253593022,0.868421052631579,1.0,94171.49753195695,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
gemver,float,64,bfloat16,bfloat16_IMFZm,1,1,0.035,1985040000.0,5982.174032743,69476400.0,bfloat16_IMFZm_float,0.0050072195136676,bfloat16,8,0.0132581472036349,440,4640,4020,1349725056.0,,10431.0,7288.0,4.0,23163.35,0.009090909090909089,0.07272727272727271,134217728.0,107477944.0,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0015434662423258762,0.8536585365853658,1.0,126367.92715543591,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
gesummv,float,64,bfloat16,bfloat16_IMFZm,1,1,0.035,599960000.0,676.37763533,20998600.000000004,bfloat16_IMFZm_float,0.0065109355222087,bfloat16,8,0.0089804131896198,16,1600,1072,46387.203125,,10431.0,7288.0,4.0,23163.35,0.0625,0.5,134217728.0,37061360.0,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.005221441437390876,0.8750000000000001,1.0,179006.18307107865,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
lu,float,64,bfloat16,bfloat16_IMFZm,1,1,0.036,4072720000.0,7540.41920728,146617920.0,bfloat16_IMFZm_float,0.0170103814232518,bfloat16,8,0.0294515432164485,400,21550,5130,523.039978,,10431.0,7288.0,4.0,23163.35,0.03999999999999999,0.3199999999999999,134217728.0,499170192.49999994,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.03530658145993738,0.8547503151579428,0.9972087010175998,70541.84301438922,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
ludcmp,float,64,bfloat16,bfloat16_IMFZm,1,1,0.036,4176200000.0,3547.790875846,150343200.0,bfloat16_IMFZm_float,1.1411990298485073,bfloat16,8,0.9633309296632904,20,22390,5910,523.039978,,10431.0,7288.0,4.0,23163.35,0.7999999999999998,6.399999999999999,134217728.0,518627406.49999994,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.9272877148642708,0.8545645530939648,0.9969919786096256,49178.211219268574,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
mvt,float,64,bfloat16,bfloat16_IMFZm,1,1,0.034,1090040000.0,1050.945889309,37061360.0,bfloat16_IMFZm_float,0.0049287625480421,bfloat16,8,0.0264226966322534,40,2080,1600,20409.599609,,10431.0,7288.0,4.0,23163.35,0.04999999999999999,0.3999999999999999,134217728.0,48179768.0,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.003360737970521378,0.8717948717948718,1.0,99238.39402826212,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
symm,float,64,bfloat16,bfloat16_IMFZm,1,1,0.034,2204760000.0,2642.126237232,74961840.0,bfloat16_IMFZm_float,0.0040682718319781,bfloat16,8,0.0161850341465894,160,4935,4560,175173.125,,10431.0,7288.0,4.0,23163.35,0.024999999999999994,0.19999999999999996,134217728.0,114311132.25,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.004697915604814794,0.8717948717948718,1.0,110039.81392737248,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
syr2k,float,64,bfloat16,bfloat16_IMFZm,1,1,0.034,3158620000.0,3791.721136272,107393080.0,bfloat16_IMFZm_float,0.0034168437182145,bfloat16,8,0.0114380111724294,256,8872,8296,31779.837891,,10431.0,7288.0,4.0,23163.35,0.03125,0.25,134217728.0,205505241.2,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.009428274762801973,0.8717948717948718,1.0,108282.21078233149,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
syrk,float,64,bfloat16,bfloat16_IMFZm,1,1,0.034,2433040000.0,3716.40919477,82723360.0,bfloat16_IMFZm_float,0.0077481416210271,bfloat16,8,0.0112837011022859,256,4632,4216,26477.759766,,10431.0,7288.0,4.0,23163.35,0.015625,0.125,134217728.0,107292637.19999999,0.1645268138801262,0.05747634069400631,0.016666666666666666,0.1645268138801262,0.0024505384346042674,0.8717948717948718,1.0,352982.44748470356,0.9731318219983207,0.9708272279206074,0.4,IMZmFbfloat16
