bench,taffo_conf,scale,fpu_conf,arch,hw_float_support,hw_fixed_support,dynamic_pwr,time,sim_time,energy,hw_sw_config,rel_err_run,float_type_equivalent,mantissa,rel_err_sim,output_size,float_op_count_default,kernel_float_op_count_default,var_max,compile_time,lut,ff,dsp
trmm,fixed,512,float24,float24_IMFZm,1,1,0.032,1349300000.0,1938.472833307,43177600.0,float24_IMFZm_fixed,0.0002886791583859807,float24,16,0.0002230577026016,160,1805,1600,1364256.0,1069.295654296875,10699.0,7388.0,6.0
heat-3d,fixed,512,float24,float24_IMFZm,1,1,0.056,197600000.0,1933.698996051,11065600.0,float24_IMFZm_fixed,0.0,float24,16,0.0,125,8350,8100,13312.0,1389.7939453125,10699.0,7388.0,6.0
jacobi-1d,fixed,512,float24,float24_IMFZm,1,1,0.047,179040000.0,464.779934388,8414880.0,float24_IMFZm_fixed,0.00023516127364639727,float24,16,0.0002212777550801,15,840,780,580.266663,897.431396484375,10699.0,7388.0,6.0
jacobi-2d,fixed,512,float24,float24_IMFZm,1,1,0.052,3127740000.0,4197.405691671,162642480.0,float24_IMFZm_fixed,0.0017504939503729827,float24,16,0.0017417152037209,225,18250,16900,8226.133789,1140.726806640625,10699.0,7388.0,6.0
seidel-2d,fixed,512,float24,float24_IMFZm,1,1,0.052,4777780000.0,6894.741985649,248444560.0,float24_IMFZm_fixed,0.001917088586736462,float24,16,0.0019372876486141,400,30360,29160,10265.599609,1024.036865234375,10699.0,7388.0,6.0
2mm,fixed,4,float24,float24_IMFZm,1,1,0.047,1433780000.0,1575.355621494,67387660.0,float24_IMFZm_fixed,2.2422827962675573e-05,float24,16,1.095368619508734e-05,112,5700,5232,1227.599976,1290.7744140625,10699.0,7388.0,6.0
3mm,fixed,4,float24,float24_IMFZm,1,1,0.047,1466680000.0,1276.542966056,68933960.0,float24_IMFZm_fixed,2.4270252378406103e-05,float24,16,1.2696629646171295e-05,72,5220,4800,13.896534,1351.023193359375,10699.0,7388.0,6.0
atax,fixed,4,float24,float24_IMFZm,1,1,0.048,593640000.0,600.593024921,28494720.0,float24_IMFZm_fixed,1.9122518669002774e-05,float24,16,8.897314735285812e-06,22,2244,1760,492.256012,1024.065673828125,10699.0,7388.0,6.0
bicg,fixed,4,float24,float24_IMFZm,1,1,0.043,507200000.0,750.234613901,21809600.0,float24_IMFZm_fixed,2.4266926373906866e-05,float24,16,1.171295566887601e-05,42,2242,1760,109.454552,1062.819091796875,10699.0,7388.0,6.0
gemm,fixed,4,float24,float24_IMFZm,1,1,0.048,1605480000.0,1732.993090839,77063040.0,float24_IMFZm_fixed,2.750638549808149e-05,float24,16,1.1444143573881112e-05,120,6352,5880,103.839996,1137.0654296875,10699.0,7388.0,6.0
gemver,fixed,4,float24,float24_IMFZm,1,1,0.049,982140000.0,4481.598831267,48124860.0,float24_IMFZm_fixed,2.230826408500159e-05,float24,16,1.0973717831896116e-05,440,4640,4020,3285.157471,1541.64013671875,10699.0,7388.0,6.0
gesummv,fixed,4,float24,float24_IMFZm,1,1,0.04,278940000.0,450.405439278,11157600.0,float24_IMFZm_fixed,2.4233359608374708e-05,float24,16,8.081963069710405e-06,16,1600,1072,181.200012,1075.329345703125,10699.0,7388.0,6.0
lu,fixed,4,float24,float24_IMFZm,1,1,0.047,1933500000.0,5381.441657509,90874500.0,float24_IMFZm_fixed,1.4735598047947285e-05,float24,16,9.916181188743648e-06,400,21550,5130,32.689999,1097.42333984375,10699.0,7388.0,6.0
ludcmp,fixed,4,float24,float24_IMFZm,1,1,0.049,1640520000.0,1923.383372136,80385480.0,float24_IMFZm_fixed,3.907649902423963e-05,float24,16,1.662027191313721e-05,20,22390,5910,32.689999,1235.9794921875,10699.0,7388.0,6.0
mvt,fixed,4,float24,float24_IMFZm,1,1,0.046,525940000.0,730.598757075,24193240.0,float24_IMFZm_fixed,1.8975225849454356e-05,float24,16,8.141216020608313e-06,40,2080,1600,81.799995,1056.040771484375,10699.0,7388.0,6.0
symm,fixed,4,float24,float24_IMFZm,1,1,0.047,1044960000.0,1958.605727658,49113120.0,float24_IMFZm_fixed,2.7736291770179164e-05,float24,16,1.7899850893713076e-05,160,4935,4560,688.320007,1149.622802734375,10699.0,7388.0,6.0
syr2k,fixed,4,float24,float24_IMFZm,1,1,0.048,1941340000.0,3128.897786301,93184320.0,float24_IMFZm_fixed,1.9800288123832427e-05,float24,16,9.778979189722898e-06,256,8872,8296,127.73999,1163.72265625,10699.0,7388.0,6.0
syrk,fixed,4,float24,float24_IMFZm,1,1,0.047,1330940000.0,2944.695677243,62554180.0,float24_IMFZm_fixed,2.1966976237625047e-05,float24,16,5.764494440160267e-06,256,4632,4216,106.578751,1025.69580078125,10699.0,7388.0,6.0
trmm,fixed,4,float24,float24_IMFZm,1,1,0.051,597460000.0,1806.881174002,30470459.999999996,float24_IMFZm_fixed,1.6596714039787148e-05,float24,16,1.2621896565297605e-05,160,1805,1600,85.5,1058.47900390625,10699.0,7388.0,6.0
2mm,float,1024,float24,float24_IMFZm,1,1,0.037,3617300000.0,2173.807589278,133840100.0,float24_IMFZm_float,1.1914714625263375e-05,float24,16,0.0001174665037025,112,5700,5232,20595709952.0,,10699.0,7388.0,6.0
3mm,float,1024,float24,float24_IMFZm,1,1,0.038,3896840000.0,1869.888497066,148079920.0,float24_IMFZm_float,2.9964890279819768e-05,float24,16,0.0002008551760555,72,5220,4800,59685158912.0,,10699.0,7388.0,6.0
atax,float,1024,float24,float24_IMFZm,1,1,0.038,1207740000.0,812.409170686,45894120.0,float24_IMFZm_float,1.3195182035757006e-05,float24,16,0.0002594668638337,22,2244,1760,8258685440.0,,10699.0,7388.0,6.0
bicg,float,1024,float24,float24_IMFZm,1,1,0.038,1022980000.0,965.521241731,38873240.0,float24_IMFZm_float,8.536045540898019e-06,float24,16,9.17167325544743e-05,42,2242,1760,7173213.5,,10699.0,7388.0,6.0
gemm,float,1024,float24,float24_IMFZm,1,1,0.036,3531520000.0,2209.230787357,127134719.99999999,float24_IMFZm_float,6.2802367960041484e-06,float24,16,6.911223441927316e-05,120,6352,5880,6554583.0,,10699.0,7388.0,6.0
gemver,float,1024,float24,float24_IMFZm,1,1,0.038,1985040000.0,5316.284354282,75431520.0,float24_IMFZm_float,1.2890192606893303e-05,float24,16,5.343112792764832e-05,440,4640,4020,1324064060735488.0,,10699.0,7388.0,6.0
gesummv,float,1024,float24,float24_IMFZm,1,1,0.038,599960000.0,622.987041201,22798480.0,float24_IMFZm_float,8.488431789479152e-06,float24,16,8.081963069710405e-06,16,1600,1072,11875124.0,,10699.0,7388.0,6.0
lu,float,1024,float24,float24_IMFZm,1,1,0.039,4084120000.0,6475.305387911,159280680.0,float24_IMFZm_float,0.0001027298499249521,float24,16,8.8637799644292e-05,400,21550,5130,8368.639648,,10699.0,7388.0,6.0
ludcmp,float,1024,float24,float24_IMFZm,1,1,0.039,4188800000.0,3075.48314582,163363200.0,float24_IMFZm_float,0.0035526604456004424,float24,16,0.0047202014398566,20,22390,5910,8368.639648,,10699.0,7388.0,6.0
mvt,float,1024,float24,float24_IMFZm,1,1,0.037,1090040000.0,791.839721423,40331480.0,float24_IMFZm_float,1.5168094219867662e-05,float24,16,0.0001051971056113,40,2080,1600,5217177.5,,10699.0,7388.0,6.0
symm,float,1024,float24,float24_IMFZm,1,1,0.037,2204760000.0,1917.474338087,81576120.0,float24_IMFZm_float,1.0581007855489978e-05,float24,16,6.371839943370267e-05,160,4935,4560,44827728.0,,10699.0,7388.0,6.0
syr2k,float,1024,float24,float24_IMFZm,1,1,0.037,3158620000.0,2998.446207861,116868940.0,float24_IMFZm_float,8.648657778226484e-06,float24,16,4.405944904722335e-05,256,8872,8296,8120893.0,,10699.0,7388.0,6.0
syrk,float,1024,float24,float24_IMFZm,1,1,0.037,2433040000.0,2787.718090258,90022480.0,float24_IMFZm_float,6.1620619204469435e-06,float24,16,1.3239722488227244e-05,256,4632,4216,6765404.0,,10699.0,7388.0,6.0
trmm,float,1024,float24,float24_IMFZm,1,1,0.039,1239760000.0,1722.49968453,48350640.0,float24_IMFZm_float,7.562063344037303e-06,float24,16,3.718920665270297e-05,160,1805,1600,5456448.0,,10699.0,7388.0,6.0
2mm,float,8,float24,float24_IMFZm,1,1,0.037,3617300000.0,2151.013946755,133840100.0,float24_IMFZm_float,1.1835871074915875e-05,float24,16,0.0001174833320475,112,5700,5232,9820.799805,,10699.0,7388.0,6.0
3mm,float,8,float24,float24_IMFZm,1,1,0.038,3896840000.0,1859.131604687,148079920.0,float24_IMFZm_float,2.9964890279819768e-05,float24,16,0.0002008551760555,72,5220,4800,222.344543,,10699.0,7388.0,6.0
atax,float,8,float24,float24_IMFZm,1,1,0.038,1207740000.0,801.236502938,45894120.0,float24_IMFZm_float,1.3195182035757006e-05,float24,16,0.0002594668638337,22,2244,1760,3938.048096,,10699.0,7388.0,6.0
bicg,float,8,float24,float24_IMFZm,1,1,0.038,1022980000.0,933.642663036,38873240.0,float24_IMFZm_float,8.536045540898019e-06,float24,16,9.17167325544743e-05,42,2242,1760,437.818207,,10699.0,7388.0,6.0
gemm,float,8,float24,float24_IMFZm,1,1,0.036,3531520000.0,2128.386401527,127134719.99999999,float24_IMFZm_float,6.142022361553021e-06,float24,16,6.726599933810241e-05,120,6352,5880,407.679993,,10699.0,7388.0,6.0
gemver,float,8,float24,float24_IMFZm,1,1,0.038,1985040000.0,5115.625198896,75431520.0,float24_IMFZm_float,1.1981990749195029e-05,float24,16,4.6951276559333226e-05,440,4640,4020,65965.640625,,10699.0,7388.0,6.0
gesummv,float,8,float24,float24_IMFZm,1,1,0.038,599960000.0,603.138834726,22798480.0,float24_IMFZm_float,8.488431789479152e-06,float24,16,8.081963069710405e-06,16,1600,1072,724.800049,,10699.0,7388.0,6.0
lu,float,8,float24,float24_IMFZm,1,1,0.039,4084120000.0,6632.108300761,159280680.0,float24_IMFZm_float,0.0001027298499249521,float24,16,8.8637799644292e-05,400,21550,5130,65.379997,,10699.0,7388.0,6.0
ludcmp,float,8,float24,float24_IMFZm,1,1,0.039,4188800000.0,3402.374986948,163363200.0,float24_IMFZm_float,0.0035526604456004424,float24,16,0.0047202014398566,20,22390,5910,65.379997,,10699.0,7388.0,6.0
mvt,float,8,float24,float24_IMFZm,1,1,0.037,1090040000.0,907.574982755,40331480.0,float24_IMFZm_float,1.6801674744637365e-05,float24,16,0.0001066792919401,40,2080,1600,322.399994,,10699.0,7388.0,6.0
symm,float,8,float24,float24_IMFZm,1,1,0.037,2204760000.0,2278.388388823,81576120.0,float24_IMFZm_float,1.1632993445655665e-05,float24,16,6.238526978827681e-05,160,4935,4560,2744.640137,,10699.0,7388.0,6.0
syr2k,float,8,float24,float24_IMFZm,1,1,0.037,3158620000.0,3515.272219535,116868940.0,float24_IMFZm_float,8.373889964209259e-06,float24,16,4.4746035246675e-05,256,8872,8296,503.279968,,10699.0,7388.0,6.0
syrk,float,8,float24,float24_IMFZm,1,1,0.037,2433040000.0,3144.019658262,90022480.0,float24_IMFZm_float,5.070247801721733e-06,float24,16,7.355451338531825e-06,256,4632,4216,419.595001,,10699.0,7388.0,6.0
trmm,float,8,float24,float24_IMFZm,1,1,0.039,1239760000.0,2003.564467565,48350640.0,float24_IMFZm_float,7.3695678001331364e-06,float24,16,3.728829548789119e-05,160,1805,1600,337.5,,10699.0,7388.0,6.0
2mm,fixed,32,float24,float24_IMFZm,1,1,0.045,1432560000.0,1599.247651524,64465200.0,float24_IMFZm_fixed,3.618907233398046e-05,float24,16,2.537496483880908e-05,112,5700,5232,628531.1875,1289.249267578125,10699.0,7388.0,6.0
3mm,fixed,32,float24,float24_IMFZm,1,1,0.047,1537260000.0,1278.632275334,72251220.0,float24_IMFZm_fixed,2.6488709796271066e-05,float24,16,1.3417131654555256e-05,72,5220,4800,56920.203125,1365.47412109375,10699.0,7388.0,6.0
atax,fixed,32,float24,float24_IMFZm,1,1,0.048,593680000.0,582.588018379,28496640.0,float24_IMFZm_fixed,2.0764836486096406e-05,float24,16,1.1316839512811884e-05,22,2244,1760,252035.078125,1027.8623046875,10699.0,7388.0,6.0
bicg,fixed,32,float24,float24_IMFZm,1,1,0.042,507200000.0,748.700720895,21302400.0,float24_IMFZm_fixed,2.4266926373906866e-05,float24,16,1.3566421308416824e-05,42,2242,1760,7005.091309,1057.345458984375,10699.0,7388.0,6.0
gemm,fixed,32,float24,float24_IMFZm,1,1,0.048,1589460000.0,1785.909888667,76294080.0,float24_IMFZm_fixed,6.730669845659411e-05,float24,16,5.445921001475812e-05,120,6352,5880,6430.719727,1131.144775390625,10699.0,7388.0,6.0
gemver,fixed,32,float24,float24_IMFZm,1,1,0.05,994380000.0,4650.958606717,49719000.0,float24_IMFZm_fixed,2.8323137207394822e-05,float24,16,1.5919425448856796e-05,440,4640,4020,45254740.0,1557.73828125,10699.0,7388.0,6.0
gesummv,fixed,32,float24,float24_IMFZm,1,1,0.04,279240000.0,447.061988348,11169600.0,float24_IMFZm_fixed,2.4233359608374708e-05,float24,16,1.3548250773902544e-05,16,1600,1072,11596.800781,1065.210205078125,10699.0,7388.0,6.0
lu,fixed,32,float24,float24_IMFZm,1,1,0.046,1933500000.0,5393.29830932,88941000.0,float24_IMFZm_fixed,7.05182711341693e-05,float24,16,6.179722454258623e-05,400,21550,5130,261.519989,1047.434326171875,10699.0,7388.0,6.0
ludcmp,fixed,32,float24,float24_IMFZm,1,1,0.047,1684380000.0,1868.089039495,79165860.0,float24_IMFZm_fixed,0.0003975162864368583,float24,16,0.0003796744247528,20,22390,5910,261.519989,1229.726806640625,10699.0,7388.0,6.0
mvt,fixed,32,float24,float24_IMFZm,1,1,0.046,525640000.0,715.299705238,24179440.0,float24_IMFZm_fixed,5.9495486396594475e-05,float24,16,5.084347380297462e-05,40,2080,1600,5110.399902,1062.06689453125,10699.0,7388.0,6.0
symm,fixed,32,float24,float24_IMFZm,1,1,0.045,1061120000.0,1944.157261821,47750400.0,float24_IMFZm_fixed,0.0002609231978240582,float24,16,0.0002487245363942,160,4935,4560,43810.558594,1156.167236328125,10699.0,7388.0,6.0
syr2k,fixed,32,float24,float24_IMFZm,1,1,0.049,1997360000.0,3074.991937399,97870640.0,float24_IMFZm_fixed,6.75494562172203e-05,float24,16,5.42023357383193e-05,256,8872,8296,7960.319336,1158.087890625,10699.0,7388.0,6.0
syrk,fixed,32,float24,float24_IMFZm,1,1,0.045,1254900000.0,2857.886497693,56470500.0,float24_IMFZm_fixed,2.194042492732253e-05,float24,16,1.1970920407804657e-05,256,4632,4216,6632.879883,1041.683837890625,10699.0,7388.0,6.0
trmm,fixed,32,float24,float24_IMFZm,1,1,0.049,597460000.0,1794.82629029,29275540.0,float24_IMFZm_fixed,2.0047690366837004e-05,float24,16,1.4871669160551848e-05,160,1805,1600,5346.0,1053.044189453125,10699.0,7388.0,6.0
2mm,fixed,2,float24,float24_IMFZm,1,1,0.046,1431720000.0,1346.939221405,65859120.0,float24_IMFZm_fixed,2.1461029757020866e-05,float24,16,1.1445217160443571e-05,112,5700,5232,153.449997,1276.9345703125,10699.0,7388.0,6.0
3mm,fixed,2,float24,float24_IMFZm,1,1,0.047,1466880000.0,1085.43131673,68943360.0,float24_IMFZm_fixed,2.4270252378399212e-05,float24,16,1.2696629646169767e-05,72,5220,4800,0.868533,1329.025390625,10699.0,7388.0,6.0
atax,fixed,2,float24,float24_IMFZm,1,1,0.048,564280000.0,504.89406457,27085440.0,float24_IMFZm_fixed,1.9122518669002774e-05,float24,16,8.897314735285812e-06,22,2244,1760,61.532001,1015.206787109375,10699.0,7388.0,6.0
bicg,fixed,2,float24,float24_IMFZm,1,1,0.043,518720000.0,669.436305213,22304960.0,float24_IMFZm_fixed,2.4266926373906866e-05,float24,16,1.171295566887601e-05,42,2242,1760,27.363638,1060.51806640625,10699.0,7388.0,6.0
gemm,fixed,2,float24,float24_IMFZm,1,1,0.048,1788500000.0,1546.467936748,85848000.0,float24_IMFZm_fixed,2.4162875171059466e-05,float24,16,7.997713811602511e-06,120,6352,5880,26.92,1121.544677734375,10699.0,7388.0,6.0
gemver,fixed,2,float24,float24_IMFZm,1,1,0.05,975120000.0,3925.267202882,48756000.0,float24_IMFZm_fixed,2.1794222599179288e-05,float24,16,1.0529631831023396e-05,440,4640,4020,213.954514,1566.874267578125,10699.0,7388.0,6.0
gesummv,fixed,2,float24,float24_IMFZm,1,1,0.039,283300000.0,410.002490046,11048700.0,float24_IMFZm_fixed,2.4233359608374708e-05,float24,16,8.081963069710405e-06,16,1600,1072,45.300003,1059.81884765625,10699.0,7388.0,6.0
lu,fixed,2,float24,float24_IMFZm,1,1,0.047,1933500000.0,4801.121633271,90874500.0,float24_IMFZm_fixed,1.379706141910304e-05,float24,16,7.742366067852915e-06,400,21550,5130,16.344999,1055.15087890625,10699.0,7388.0,6.0
ludcmp,fixed,2,float24,float24_IMFZm,1,1,0.047,1547900000.0,1665.240420405,72751300.0,float24_IMFZm_fixed,3.816761935361064e-05,float24,16,5.101242958394925e-05,20,22390,5910,16.344999,1219.1943359375,10699.0,7388.0,6.0
mvt,fixed,2,float24,float24_IMFZm,1,1,0.046,493800000.0,633.747135928,22714800.0,float24_IMFZm_fixed,1.848114546313204e-05,float24,16,9.533574818437347e-06,40,2080,1600,21.300001,1064.9013671875,10699.0,7388.0,6.0
symm,fixed,2,float24,float24_IMFZm,1,1,0.046,1062920000.0,1673.885745834,48894320.0,float24_IMFZm_fixed,2.5009614428883e-05,float24,16,1.4223352168242677e-05,160,4935,4560,173.160004,1163.33447265625,10699.0,7388.0,6.0
syr2k,fixed,2,float24,float24_IMFZm,1,1,0.047,1966500000.0,2610.569626165,92425500.0,float24_IMFZm_fixed,1.8768504519101315e-05,float24,16,1.0089330497924177e-05,256,8872,8296,32.894997,1166.821044921875,10699.0,7388.0,6.0
syrk,fixed,2,float24,float24_IMFZm,1,1,0.046,1394880000.0,2434.155374224,64164480.0,float24_IMFZm_fixed,2.39343459064664e-05,float24,16,5.126400477289971e-06,256,4632,4216,27.484688,1041.16845703125,10699.0,7388.0,6.0
trmm,fixed,2,float24,float24_IMFZm,1,1,0.05,597460000.0,1598.255270295,29873000.0,float24_IMFZm_fixed,1.618465579413104e-05,float24,16,9.830487340493998e-06,160,1805,1600,21.9375,1065.72314453125,10699.0,7388.0,6.0
heat-3d,fixed,2,float24,float24_IMFZm,1,1,0.056,197600000.0,1956.843022712,11065600.0,float24_IMFZm_fixed,0.0,float24,16,0.0,125,8350,8100,52.0,1337.845458984375,10699.0,7388.0,6.0
jacobi-1d,fixed,2,float24,float24_IMFZm,1,1,0.047,179160000.0,483.409188413,8420520.0,float24_IMFZm_fixed,2.5108022866516542e-05,float24,16,1.4661734103867829e-05,15,840,780,10.0,892.795654296875,10699.0,7388.0,6.0
jacobi-2d,fixed,2,float24,float24_IMFZm,1,1,0.053,3129400000.0,4226.238391739,165858200.0,float24_IMFZm_fixed,2.814398115866165e-05,float24,16,1.6061918991765334e-05,225,18250,16900,32.133335,1053.6494140625,10699.0,7388.0,6.0
seidel-2d,fixed,2,float24,float24_IMFZm,1,1,0.052,4777900000.0,6806.189397083,248450800.0,float24_IMFZm_fixed,1.8155463667713428e-05,float24,16,1.1860662055863469e-05,400,30360,29160,40.099998,1018.609619140625,10699.0,7388.0,6.0
2mm,fixed,256,float24,float24_IMFZm,1,1,0.046,1432540000.0,1624.402872557,65896840.0,float24_IMFZm_fixed,0.000954287907827556,float24,16,0.000944697797178,112,5700,5232,321807968.0,1286.669921875,10699.0,7388.0,6.0
3mm,fixed,256,float24,float24_IMFZm,1,1,0.046,1534820000.0,1272.616223153,70601720.0,float24_IMFZm_fixed,0.0001790311709302976,float24,16,0.0001670505465572,72,5220,4800,233145152.0,1404.2275390625,10699.0,7388.0,6.0
atax,fixed,256,float24,float24_IMFZm,1,1,0.047,596820000.0,581.764558574,28050540.0,float24_IMFZm_fixed,0.00020490842917109215,float24,16,0.000194765614327,22,2244,1760,129041960.0,1021.418212890625,10699.0,7388.0,6.0
bicg,fixed,256,float24,float24_IMFZm,1,1,0.042,507200000.0,763.204876537,21302400.0,float24_IMFZm_fixed,8.220258502738095e-05,float24,16,6.791658532659667e-05,42,2242,1760,448325.84375,1060.179931640625,10699.0,7388.0,6.0
gemm,fixed,256,float24,float24_IMFZm,1,1,0.047,1589660000.0,1721.938960683,74714020.0,float24_IMFZm_fixed,0.06708802274597114,float24,16,0.1067310043902255,120,6352,5880,409845.75,1110.974365234375,10699.0,7388.0,6.0
gemver,fixed,256,float24,float24_IMFZm,1,1,0.042,1253040000.0,4572.869383726,52627680.0,float24_IMFZm_fixed,0.00029651100775370947,float24,16,0.0002867800965819,440,4640,4020,1310431248384.0,1562.987548828125,10699.0,7388.0,6.0
gesummv,fixed,256,float24,float24_IMFZm,1,1,0.04,279620000.0,446.735538025,11184800.0,float24_IMFZm_fixed,0.0003221470001419028,float24,16,0.0003008787448815,16,1600,1072,742195.25,1054.243408203125,10699.0,7388.0,6.0
lu,fixed,256,float24,float24_IMFZm,1,1,0.044,1933500000.0,5317.652367668,85074000.0,float24_IMFZm_fixed,0.003524388227104403,float24,16,0.0035511141208795,400,21550,5130,2092.159912,1049.08935546875,10699.0,7388.0,6.0
ludcmp,fixed,256,float24,float24_IMFZm,1,1,0.05,1659740000.0,1907.018877865,82987000.0,float24_IMFZm_fixed,63.30837599713381,float24,16,88.01229016985815,20,22390,5910,2092.159912,1235.391357421875,10699.0,7388.0,6.0
mvt,fixed,256,float24,float24_IMFZm,1,1,0.045,525640000.0,714.249942926,23653800.0,float24_IMFZm_fixed,9.660263593949384e-05,float24,16,8.387380680546808e-05,40,2080,1600,326169.59375,1077.17431640625,10699.0,7388.0,6.0
symm,fixed,256,float24,float24_IMFZm,1,1,0.042,1200480000.0,1959.898544027,50420160.0,float24_IMFZm_fixed,0.014422352883296685,float24,16,0.014645827934871,160,4935,4560,2801940.5,1161.127197265625,10699.0,7388.0,6.0
syr2k,fixed,256,float24,float24_IMFZm,1,1,0.047,2017620000.0,3074.862945121,94828140.0,float24_IMFZm_fixed,0.03532248771496706,float24,16,0.045769444626168,256,8872,8296,507740.125,1161.64697265625,10699.0,7388.0,6.0
syrk,fixed,256,float24,float24_IMFZm,1,1,0.045,1254900000.0,3002.629368123,56470500.0,float24_IMFZm_fixed,7.837960311211791e-05,float24,16,6.491257230874565e-05,256,4632,4216,422999.03125,1025.827880859375,10699.0,7388.0,6.0
trmm,fixed,256,float24,float24_IMFZm,1,1,0.048,597460000.0,1817.604831415,28678080.0,float24_IMFZm_fixed,0.00023340172243533461,float24,16,0.0002188009386626,160,1805,1600,341136.0,1057.121337890625,10699.0,7388.0,6.0
2mm,fixed,64,float24,float24_IMFZm,1,1,0.046,1435760000.0,1621.298614013,66044960.0,float24_IMFZm_fixed,9.312989489407022e-05,float24,16,8.221728261277935e-05,112,5700,5232,5028249.5,1276.17333984375,10699.0,7388.0,6.0
3mm,fixed,64,float24,float24_IMFZm,1,1,0.047,1535080000.0,1297.259116449,72148760.0,float24_IMFZm_fixed,3.322754498249084e-05,float24,16,1.7535876875825722e-05,72,5220,4800,910723.25,1365.02783203125,10699.0,7388.0,6.0
atax,fixed,64,float24,float24_IMFZm,1,1,0.048,593680000.0,602.322646302,28496640.0,float24_IMFZm_fixed,2.9372679696226073e-05,float24,16,2.155873565080004e-05,22,2244,1760,2016280.625,1021.65576171875,10699.0,7388.0,6.0
